"Generation - Technology"	"2020 - 2nd quarter p"	"2020 - 1st quarter"	"2019 - 4th quarter"	"2019 - 3rd quarter"	"2019 - 2nd quarter"	"2019 - 1st quarter"	"2018 - 4th quarter"	"2018 - 3rd quarter"	"2018 - 2nd quarter"	"2018 - 1st quarter"	"2017 - 4th quarter"	"2017 - 3rd quarter"	"2017 - 2nd quarter"	"2017 - 1st quarter"	"2016 - 4th quarter"	"2016 - 3rd quarter"	"2016 - 2nd quarter"	"2016 - 1st quarter"	"2015 - 4th quarter"	"2015 - 3rd quarter"	"2015 - 2nd quarter"	"2015 - 1st quarter"	"2014 - 4th quarter"	"2014 - 3rd quarter"	"2014 - 2nd quarter"	"2014 - 1st quarter"	"2013 - 4th quarter"	"2013 - 3rd quarter"	"2013 - 2nd quarter"	"2013 - 1st quarter"	"2012 - 4th quarter"	"2012 - 3rd quarter"	"2012 - 2nd quarter"	"2012 - 1st quarter"	"2011 - 4th quarter"	"2011 - 3rd quarter"	"2011 - 2nd quarter"	"2011 - 1st quarter"	"2010 - 4th quarter"
"Onshore Wind"	3416.46271633924	7468.73116349826	5462.16484391647	4085.3482502622	3688.91539681777	5906.87674554965	5871.49320952666	3389.0567339733	3269.49968358366	5482.51039312589	5242.61432545791	3232.04872942546	3635.03333703197	4477.2961153701	3525.76436347879	2618.70549535337	2313.03058197359	3455.77262820116	3938.17232347049	2264.7976910222	2811.81606916737	4324.64201398502	3452.3691027741	1744.46040206904	1880.64038358395	4053.31658689261	3948.41813895205	1763.22516523927	2362.37848063459	2490.41687969754	2381.81747778087	1688.61160395866	1301.94139256528	2379.45110610338	2425.58913912671	1131.51523836311	1559.35494333025	1536.07266216951	0
"Offshore Wind"	683.72774033291	1243.39156076037	889.060889187201	752.42667440155	719.965442079378	821.159213121212	669.580230568686	301.657056417005	169.409973019545	229.920329439562	203.485380825934	123.325362825934	128.455131825934	158.879545825934	137.109460798893	114.247344420013	111.919763985437	139.149759795655	159.586954381511	101.102427191223	125.250579728333	152.63266461	167.25669	89.917022656	110.004089	202.047744	194.657215	101.089387	132.356823	158.644687	155.574173	127.558790226882	110.7440035	145.9839795	208.8396775	122.327424	144.9830155	127.482483	0
"Shoreline wave / tidal  5"	2.1652	3.007	2.9342	3.981	3.9174	3.158	1.9122	1.142	3.1056	3.1386	1.3192	2.4418	0.1016	0.331	0.0086	0	0	0	0.479626666666667	0.479626666666667	0.474413333333333	0.560466666666624	0.554799999999741	0.206333333333237	0.93393333333325	0.4514	0.678666666666612	0.263799999999999	0.2192	0.2259	0.277894840144106	0.0944809835836229	0.11410862924556	0.249693932379703	0.161486625	0.118486625	0.085486625	0.085486625	0
"Solar PV 5"	155.906316552691	58.2007582666565	35.2075427602015	122.438132362801	132.264483189574	57.0068135018169	41.7070916460074	108.845384279392	123.158600444008	44.2021861125309	34.3838211848399	99.5134456054946	115.479746344855	40.1981643514826	31.4978211735441	90.5371863843343	94.4259606699294	30.0502438727379	19.8899761889599	64.7606152174884	73.1735263747447	27.4058640679941	18.3766653787756	53.2097120232776	51.4648408651344	20.1097413672324	14.5920803820383	40.3201571427715	33.549227000994	7.45821508249806	9.76338970858369	29.0061670025287	22.3314014294733	8.84566775549957	2.14303501320672	3.7198592219638	2.49336606462275	0.343158285791124	0
"Hydro 5"	1065.70324740666	2234.66041517824	1543.80086157923	1328.38780081223	844.35122118018	1645.6258711564	1852.46097609912	824.973450895824	914.151280437776	1403.08365355454	1770.29512889151	1150.42794749265	787.006363996476	1648.45929636064	1108.92314251665	1045.76447634468	861.344785258957	1899.76415984991	1650.96823877272	958.017966618631	1342.37079376834	1862.66749576665	1616.89733537322	737.50322404018	1051.11478661296	2078.09385768659	1613.96178244739	689.232219789261	920.549180587931	1145.73224129527	1484.45910525201	948.961878693398	707.555712405663	1705.60076191096	1900.76660139747	1143.95105288845	1085.04011962626	1199.88073023337	0
"Landfill gas 5"	96.3065467321814	101.375570585496	106.186309086583	101.967745419703	99.1200389417795	104.961934738366	105.520293435548	105.070960739198	105.423817800005	106.040134449188	110.726544787573	110.770989232017	110.938655898684	113.043433676462	120.672210158787	121.562315428053	122.375847424591	128.202930425181	124.264723929834	125.142521413996	127.564218025607	126.467803160387	134.067186271122	131.751675501783	131.329101805456	135.879260843639	141.830574888174	137.604457822096	139.566727553079	143.900519372721	139.030206990645	137.32415777229	135.541818864743	140.950087677383	137.957176422611	133.948616275719	128.615478928834	124.858637453308	0
"Sewage sludge digestion 5"	8.28163839138974	8.28510151388299	8.05939312135238	7.14972242386642	6.17423609369733	7.25872573094563	8.14941767466308	8.18153077730265	9.79900738957515	8.96072503606692	8.51132109005475	9.37595273563104	8.69432359310156	9.38017478752106	8.87108592307119	7.69618738685629	8.35600147551348	7.06310107097157	6.09383074410529	5.83634445296614	6.59245393965273	7.66140447019217	5.70183287387882	7.60423093345165	7.41264362645405	6.95211712621548	7.46130962602042	8.32844914368071	8.39222272712983	6.46416253178751	9.67046301830535	9.53309592051865	8.70089423384564	9.16360629381971	8.86297436967115	9.16399236658014	9.16194719202328	8.43632964715473	0
"Other biomass (inc. co-firing) 5 6"	458.180443434117	525.627416434929	505.899559907702	526.561465042993	474.463178128122	524.53755146512	442.148953919109	445.848635141975	437.965297495035	376.54195631842	518.285100670601	478.707348628864	473.861557312309	497.991852587375	357.885060868696	346.009983746222	302.181360198915	366.699638459537	366.798982436564	325.113005827172	337.128038503194	304.921563680639	322.744573887392	271.085273060568	323.590327656347	238.005999088983	231.055763269685	221.556742738401	184.481803780944	141.030797101175	219.64243609304	211.711635377497	206.306829552469	230.686065048963	140.981873120696	195.340899898094	201.057227304811	175.459228076598	0
"Total"	5886.73384918919	11643.2789862378	8553.31359955874	6928.26079072535	5969.1713964305	9070.58485526351	8992.97237286979	5184.77575222399	5032.5132601696	7654.3979780362	7889.62082290843	5206.61157594605	5259.57071600333	6945.57958295951	5290.73174491843	4344.52298906353	3813.63430098693	6026.70246167515	6266.25465659085	3845.25019841035	4824.37009284057	6806.95927640755	5717.96818655848	3035.73787361763	3556.49010648363	6734.85670700527	6152.65553123202	2961.62037887548	3781.49366528467	4093.87340208099	4400.2351466836	3152.80180993536	2493.23616118072	4620.93096822238	4825.30196357536	2740.08556963892	3130.7915845718	3172.61871549074	0
