Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"15/11/2020 00:00:00","15/11/2020","NTS System Input Physical, Actual (Energy), D+1","2336329872.0000","16/11/2020 12:01:00","L"
"15/11/2020 00:00:00","15/11/2020","System Entry Energy, STFergus-Mobil, D+1","182952544.0000","16/11/2020 12:01:00","L"
"15/11/2020 00:00:00","15/11/2020","System Entry Energy, STFergus-NSMP, D+1","227670000.0000","16/11/2020 12:01:00","L"
"15/11/2020 00:00:00","15/11/2020","System Entry Energy, STFergus-Shell, D+1","185999167.0000","16/11/2020 12:01:00","L"
"14/11/2020 00:00:00","14/11/2020","NTS System Input Physical, Actual (Energy), D+1","2266057903.0000","15/11/2020 12:01:01","L"
"14/11/2020 00:00:00","14/11/2020","System Entry Energy, STFergus-Mobil, D+1","186741824.0000","15/11/2020 12:01:01","L"
"14/11/2020 00:00:00","14/11/2020","System Entry Energy, STFergus-NSMP, D+1","177950000.0000","15/11/2020 12:01:01","L"
"14/11/2020 00:00:00","14/11/2020","System Entry Energy, STFergus-Shell, D+1","180480000.0000","15/11/2020 12:01:01","L"
"13/11/2020 00:00:00","13/11/2020","NTS System Input Physical, Actual (Energy), D+1","2361394291.0000","14/11/2020 12:01:00","L"
"13/11/2020 00:00:00","13/11/2020","System Entry Energy, STFergus-Mobil, D+1","189280080.0000","14/11/2020 12:01:00","L"
"13/11/2020 00:00:00","13/11/2020","System Entry Energy, STFergus-NSMP, D+1","130390000.0000","14/11/2020 12:01:00","L"
"13/11/2020 00:00:00","13/11/2020","System Entry Energy, STFergus-Shell, D+1","180480000.0000","14/11/2020 12:01:00","L"
"12/11/2020 00:00:00","12/11/2020","NTS System Input Physical, Actual (Energy), D+1","2165906187.0000","13/11/2020 12:01:01","L"
"12/11/2020 00:00:00","12/11/2020","System Entry Energy, STFergus-Mobil, D+1","193729184.0000","13/11/2020 12:01:01","L"
"12/11/2020 00:00:00","12/11/2020","System Entry Energy, STFergus-NSMP, D+1","119575308.0000","13/11/2020 12:01:01","L"
"12/11/2020 00:00:00","12/11/2020","System Entry Energy, STFergus-Shell, D+1","180480000.0000","13/11/2020 12:01:01","L"
