Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"10/11/2019 00:00:00","10/11/2019","System Entry Energy, STFergus-Mobil, D+1","204434752.0000","11/11/2019 12:02:16","L"
"10/11/2019 00:00:00","10/11/2019","System Entry Energy, STFergus-Shell, D+1","213619219.0000","11/11/2019 12:02:16","L"
"09/11/2019 00:00:00","09/11/2019","NTS System Input Physical, Actual (Energy), D+1","3096549194.0000","18/11/2019 11:44:13","A"
"09/11/2019 00:00:00","09/11/2019","System Entry Energy, STFergus-Mobil, D+1","203697824.0000","10/11/2019 12:02:14","L"
"09/11/2019 00:00:00","09/11/2019","System Entry Energy, STFergus-NSMP, D+1","404600000.0000","10/11/2019 12:02:14","L"
"09/11/2019 00:00:00","09/11/2019","System Entry Energy, STFergus-Shell, D+1","208290729.0000","10/11/2019 12:02:14","L"
"08/11/2019 00:00:00","08/11/2019","NTS System Input Physical, Actual (Energy), D+1","3373701218.0000","09/11/2019 12:02:16","L"
"08/11/2019 00:00:00","08/11/2019","System Entry Energy, STFergus-Mobil, D+1","203697824.0000","09/11/2019 12:02:16","L"
"08/11/2019 00:00:00","08/11/2019","System Entry Energy, STFergus-NSMP, D+1","313210000.0000","09/11/2019 12:02:16","L"
"08/11/2019 00:00:00","08/11/2019","System Entry Energy, STFergus-Shell, D+1","208290729.0000","09/11/2019 12:02:16","L"
"07/11/2019 00:00:00","07/11/2019","NTS System Input Physical, Actual (Energy), D+1","2895809306.0000","08/11/2019 14:02:15","A"
"07/11/2019 00:00:00","07/11/2019","System Entry Energy, STFergus-NSMP, D+1","271681037.0000","08/11/2019 14:02:15","A"
"07/11/2019 00:00:00","07/11/2019","System Entry Energy, STFergus-Mobil, D+1","194304064.0000","08/11/2019 12:02:15","L"
"07/11/2019 00:00:00","07/11/2019","System Entry Energy, STFergus-Shell, D+1","208290729.0000","08/11/2019 12:02:15","L"
"06/11/2019 00:00:00","06/11/2019","NTS System Input Physical, Actual (Energy), D+1","3200878294.0000","07/11/2019 17:02:13","A"
"06/11/2019 00:00:00","06/11/2019","System Entry Energy, STFergus-NSMP, D+1","266486441.0000","07/11/2019 17:02:13","A"
"06/11/2019 00:00:00","06/11/2019","System Entry Energy, STFergus-Mobil, D+1","186171584.0000","07/11/2019 12:02:16","L"
"06/11/2019 00:00:00","06/11/2019","System Entry Energy, STFergus-Shell, D+1","209255226.0000","07/11/2019 12:02:16","L"
"05/11/2019 00:00:00","05/11/2019","NTS System Input Physical, Actual (Energy), D+1","3039392097.0000","06/11/2019 17:02:20","A"
"05/11/2019 00:00:00","05/11/2019","System Entry Energy, STFergus-NSMP, D+1","260305855.0000","06/11/2019 14:02:16","A"
"05/11/2019 00:00:00","05/11/2019","System Entry Energy, STFergus-Mobil, D+1","189477776.0000","06/11/2019 12:02:21","L"
"05/11/2019 00:00:00","05/11/2019","System Entry Energy, STFergus-Shell, D+1","215499583.0000","06/11/2019 12:02:21","L"
"04/11/2019 00:00:00","04/11/2019","NTS System Input Physical, Actual (Energy), D+1","2678879584.0000","05/11/2019 22:35:48","A"
"04/11/2019 00:00:00","04/11/2019","System Entry Energy, STFergus-NSMP, D+1","262080486.0000","05/11/2019 22:35:48","A"
"04/11/2019 00:00:00","04/11/2019","System Entry Energy, STFergus-Mobil, D+1","192633216.0000","05/11/2019 12:02:23","L"
"04/11/2019 00:00:00","04/11/2019","System Entry Energy, STFergus-Shell, D+1","216617083.0000","05/11/2019 12:02:23","L"
"03/11/2019 00:00:00","03/11/2019","NTS System Input Physical, Actual (Energy), D+1","2648220756.0000","04/11/2019 17:02:14","A"
"03/11/2019 00:00:00","03/11/2019","System Entry Energy, STFergus-NSMP, D+1","257626393.0000","04/11/2019 17:02:14","A"
"03/11/2019 00:00:00","03/11/2019","System Entry Energy, STFergus-Shell, D+1","219053576.0000","04/11/2019 14:02:15","A"
"03/11/2019 00:00:00","03/11/2019","System Entry Energy, STFergus-Mobil, D+1","189240896.0000","04/11/2019 12:02:18","L"
"02/11/2019 00:00:00","02/11/2019","NTS System Input Physical, Actual (Energy), D+1","2538963519.0000","03/11/2019 14:02:20","A"
"02/11/2019 00:00:00","02/11/2019","System Entry Energy, STFergus-Mobil, D+1","190011824.0000","03/11/2019 12:02:21","L"
"02/11/2019 00:00:00","02/11/2019","System Entry Energy, STFergus-NSMP, D+1","270820000.0000","03/11/2019 12:02:21","L"
"02/11/2019 00:00:00","02/11/2019","System Entry Energy, STFergus-Shell, D+1","221961550.0000","03/11/2019 12:02:21","L"
"01/11/2019 00:00:00","01/11/2019","NTS System Input Physical, Actual (Energy), D+1","2433487318.0000","02/11/2019 14:02:19","A"
"01/11/2019 00:00:00","01/11/2019","System Entry Energy, STFergus-Shell, D+1","148782286.0000","02/11/2019 14:02:19","A"
"01/11/2019 00:00:00","01/11/2019","System Entry Energy, STFergus-Mobil, D+1","190158288.0000","02/11/2019 12:02:21","L"
"01/11/2019 00:00:00","01/11/2019","System Entry Energy, STFergus-NSMP, D+1","252210000.0000","02/11/2019 12:02:21","L"
"31/10/2019 00:00:00","31/10/2019","NTS System Input Physical, Actual (Energy), D+1","3180915294.0000","01/11/2019 14:02:21","A"
"31/10/2019 00:00:00","31/10/2019","System Entry Energy, STFergus-NSMP, D+1","249431931.0000","01/11/2019 14:02:21","A"
"31/10/2019 00:00:00","31/10/2019","System Entry Energy, STFergus-Mobil, D+1","194491824.0000","01/11/2019 12:02:21","L"
"31/10/2019 00:00:00","31/10/2019","System Entry Energy, STFergus-Shell, D+1","220289306.0000","01/11/2019 12:02:21","L"
"30/10/2019 00:00:00","30/10/2019","NTS System Input Physical, Actual (Energy), D+1","3037656045.0000","31/10/2019 17:02:18","A"
"30/10/2019 00:00:00","30/10/2019","System Entry Energy, STFergus-NSMP, D+1","201685707.0000","31/10/2019 17:02:18","A"
"30/10/2019 00:00:00","30/10/2019","System Entry Energy, STFergus-Mobil, D+1","185142176.0000","31/10/2019 12:02:22","L"
"30/10/2019 00:00:00","30/10/2019","System Entry Energy, STFergus-Shell, D+1","226924809.0000","31/10/2019 12:02:22","L"
"29/10/2019 00:00:00","29/10/2019","NTS System Input Physical, Actual (Energy), D+1","3138192663.0000","30/10/2019 14:02:19","A"
"29/10/2019 00:00:00","29/10/2019","System Entry Energy, STFergus-NSMP, D+1","210976780.0000","30/10/2019 14:02:19","A"
"29/10/2019 00:00:00","29/10/2019","System Entry Energy, STFergus-Mobil, D+1","188950336.0000","30/10/2019 12:02:20","L"
"29/10/2019 00:00:00","29/10/2019","System Entry Energy, STFergus-Shell, D+1","209480417.0000","30/10/2019 12:02:20","L"
"28/10/2019 00:00:00","28/10/2019","NTS System Input Physical, Actual (Energy), D+1","3249105198.0000","29/10/2019 17:02:18","A"
"28/10/2019 00:00:00","28/10/2019","System Entry Energy, STFergus-NSMP, D+1","257191137.0000","29/10/2019 17:02:18","A"
"28/10/2019 00:00:00","28/10/2019","System Entry Energy, STFergus-Mobil, D+1","189244720.0000","29/10/2019 12:02:21","L"
"28/10/2019 00:00:00","28/10/2019","System Entry Energy, STFergus-Shell, D+1","203429583.0000","29/10/2019 12:02:21","L"
"27/10/2019 01:00:00","27/10/2019","NTS System Input Physical, Actual (Energy), D+1","2742341594.0000","28/10/2019 17:02:20","A"
"27/10/2019 01:00:00","27/10/2019","System Entry Energy, STFergus-NSMP, D+1","249223364.0000","28/10/2019 14:02:19","A"
"27/10/2019 01:00:00","27/10/2019","System Entry Energy, STFergus-Mobil, D+1","184326576.0000","28/10/2019 12:02:21","L"
"27/10/2019 01:00:00","27/10/2019","System Entry Energy, STFergus-Shell, D+1","204201441.0000","28/10/2019 12:02:21","L"
"26/10/2019 01:00:00","26/10/2019","NTS System Input Physical, Actual (Energy), D+1","2754656609.0000","27/10/2019 12:02:21","L"
"26/10/2019 01:00:00","26/10/2019","System Entry Energy, STFergus-Mobil, D+1","173646128.0000","27/10/2019 12:02:21","L"
"26/10/2019 01:00:00","26/10/2019","System Entry Energy, STFergus-NSMP, D+1","280640000.0000","27/10/2019 12:02:21","L"
"26/10/2019 01:00:00","26/10/2019","System Entry Energy, STFergus-Shell, D+1","212017726.0000","27/10/2019 12:02:21","L"
"25/10/2019 01:00:00","25/10/2019","NTS System Input Physical, Actual (Energy), D+1","2533303219.0000","26/10/2019 12:02:21","L"
"25/10/2019 01:00:00","25/10/2019","System Entry Energy, STFergus-Mobil, D+1","139625504.0000","26/10/2019 12:02:21","L"
