Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"19/01/2023 00:00:00","19/01/2023","System Entry Energy, STFergus-NSMP, D+1","215020000.0000","20/01/2023 12:01:00","L"
"19/01/2023 00:00:00","19/01/2023","System Entry Energy, STFergus-Shell, D+1","249277969.0000","20/01/2023 12:01:00","L"
"18/01/2023 00:00:00","18/01/2023","NTS System Input Physical, Actual (Energy), D+1","3974061214.0000","19/01/2023 14:01:01","L"
"18/01/2023 00:00:00","18/01/2023","System Entry Energy, STFergus-Mobil, D+1","137224896.0000","19/01/2023 14:01:01","L"
"18/01/2023 00:00:00","18/01/2023","System Entry Energy, STFergus-NSMP, D+1","209219835.0000","19/01/2023 14:01:01","L"
"18/01/2023 00:00:00","18/01/2023","System Entry Energy, STFergus-Shell, D+1","256877396.0000","19/01/2023 14:01:01","L"
"17/01/2023 00:00:00","17/01/2023","NTS System Input Physical, Actual (Energy), D+1","3992629455.0000","18/01/2023 14:01:00","A"
"17/01/2023 00:00:00","17/01/2023","System Entry Energy, STFergus-NSMP, D+1","185958509.0000","18/01/2023 14:01:00","A"
"17/01/2023 00:00:00","17/01/2023","NTS System Input Physical, Actual (Energy), D+1","3992630946.0000","18/01/2023 12:01:01","L"
"17/01/2023 00:00:00","17/01/2023","System Entry Energy, STFergus-Mobil, D+1","58129216.0000","18/01/2023 12:01:01","L"
"17/01/2023 00:00:00","17/01/2023","System Entry Energy, STFergus-NSMP, D+1","185960000.0000","18/01/2023 12:01:01","L"
"17/01/2023 00:00:00","17/01/2023","System Entry Energy, STFergus-Shell, D+1","304549792.0000","18/01/2023 12:01:01","L"
"16/01/2023 00:00:00","16/01/2023","NTS System Input Physical, Actual (Energy), D+1","3586176764.0000","17/01/2023 12:01:00","L"
"16/01/2023 00:00:00","16/01/2023","System Entry Energy, STFergus-Mobil, D+1","134640864.0000","17/01/2023 12:01:00","L"
"16/01/2023 00:00:00","16/01/2023","System Entry Energy, STFergus-NSMP, D+1","265621263.0000","17/01/2023 12:01:00","L"
"16/01/2023 00:00:00","16/01/2023","System Entry Energy, STFergus-Shell, D+1","270620660.0000","17/01/2023 12:01:00","L"
"15/01/2023 00:00:00","15/01/2023","NTS System Input Physical, Actual (Energy), D+1","2885661465.0000","16/01/2023 14:01:00","A"
"15/01/2023 00:00:00","15/01/2023","System Entry Energy, STFergus-Shell, D+1","305559097.0000","16/01/2023 14:01:00","A"
"15/01/2023 00:00:00","15/01/2023","NTS System Input Physical, Actual (Energy), D+1","2885434430.0000","16/01/2023 12:01:00","L"
"15/01/2023 00:00:00","15/01/2023","System Entry Energy, STFergus-Mobil, D+1","130727824.0000","16/01/2023 12:01:00","L"
"15/01/2023 00:00:00","15/01/2023","System Entry Energy, STFergus-NSMP, D+1","233010000.0000","16/01/2023 12:01:00","L"
