SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
29-Feb-20,21,31074,A,26872,31685,27486,28488,2809,6465,2790,13080,0,11,14,1755,878,81,504,878,1727,880,81,500
29-Feb-20,22,30580,A,26776,31191,27390,27990,2908,6465,3770,13080,0,11,14,1755,879,81,502,878,1727,880,81,497
29-Feb-20,23,29973,A,26286,30587,26900,27420,3025,6465,4520,13080,0,14,14,1755,879,81,499,878,1727,879,81,496
29-Feb-20,24,29066,A,25333,29680,25950,26602,3142,6465,5370,13080,0,14,17,1755,879,81,472,878,1727,880,81,464
29-Feb-20,25,28420,A,24413,29032,25030,26003,3251,6465,6160,13080,0,12,16,1707,854,70,332,855,1678,854,67,322
29-Feb-20,26,27891,A,23788,28519,24405,25539,3359,6465,5820,13080,0,12,17,1705,853,-16,211,854,1678,853,-16,202
29-Feb-20,27,27673,A,23504,28285,24118,25387,3415,6465,6100,13080,0,12,15,1706,831,36,59,854,1679,834,40,54
29-Feb-20,28,27378,A,23345,28006,23959,25172,3471,6465,5100,13080,0,12,14,1706,831,-16,0,854,1679,830,-17,0
29-Feb-20,29,27321,A,23460,27933,24075,25189,3387,6465,5180,13080,0,12,14,1707,557,62,0,784,1680,548,67,0
29-Feb-20,30,27659,A,23688,28274,24308,25489,3303,6465,4220,13080,0,15,22,1710,544,62,45,782,1680,544,61,53
29-Feb-20,31,28061,A,24073,28675,24693,25850,3265,6465,3280,13080,0,14,20,1946,716,38,195,791,1926,721,40,201
29-Feb-20,32,28980,A,25097,29592,25716,26752,3226,6465,2730,13080,0,12,19,1970,723,30,235,792,1932,723,33,232
29-Feb-20,33,30470,A,26285,31082,26904,28154,3187,6465,1600,13080,0,12,18,1991,868,80,240,1011,1964,874,80,236
29-Feb-20,34,32613,A,28278,33229,28898,30117,3148,6465,716,13080,0,16,20,2003,875,79,277,1020,1970,877,79,280
29-Feb-20,35,34538,A,30197,35155,30817,31906,3164,6465,174,13080,0,17,20,2003,995,81,426,1020,1970,999,81,430
29-Feb-20,36,35656,A,31185,36267,31800,32987,3179,6465,7,13080,0,11,10,2003,1000,81,504,1020,1970,1000,81,500
29-Feb-20,37,36632,A,31889,37243,32501,33877,3211,6465,0,13080,0,11,10,2003,1054,81,504,1020,1970,1058,81,500
29-Feb-20,38,36500,A,31650,37111,32264,33665,3242,6465,0,13080,0,11,14,2003,1056,59,504,1020,1970,1059,58,500
29-Feb-20,39,35781,A,31092,36391,31705,33005,3217,6465,0,13080,0,10,10,2002,1057,77,504,1019,1970,1059,78,500
29-Feb-20,40,35043,A,30400,35655,31014,32293,3191,6465,0,13080,0,12,14,2003,1057,79,504,1020,1970,1058,78,500
29-Feb-20,41,33920,A,29378,34537,29995,31250,3154,6465,0,13080,0,17,17,1955,968,79,504,977,1922,966,79,500
29-Feb-20,42,32649,A,28000,33263,28617,30113,3116,6465,0,13080,0,14,16,1953,963,81,504,976,1919,965,81,500
29-Feb-20,43,31274,A,26559,31886,27171,28821,3108,6465,0,13080,0,12,12,1714,833,81,504,859,1681,831,81,500
29-Feb-20,44,29714,A,25140,30322,25750,27390,3100,6465,0,13080,0,8,11,1705,828,81,504,855,1677,829,81,500
29-Feb-20,45,28399,A,23976,29011,24585,26188,3116,6465,0,13080,0,12,7,1514,760,81,504,759,1485,757,81,500
29-Feb-20,46,27174,A,22764,27790,23384,25043,3131,6465,0,13080,0,16,21,1507,757,81,504,756,1483,755,81,500
29-Feb-20,47,25674,A,21307,26418,21925,23698,3154,6465,0,13080,0,144,161,1507,662,81,504,756,1483,658,81,500
29-Feb-20,48,24624,A,20237,25784,21298,22741,3177,6465,0,13080,0,560,759,1507,658,81,504,756,1483,657,81,500
