Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"01/03/2022 00:00:00","01/03/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","11677738.0000","02/03/2022 12:01:00","L"
"01/03/2022 00:00:00","01/03/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","42916667.0000","02/03/2022 12:01:00","L"
"28/02/2022 19:13:58","27/02/2022","Demand, Actual DM, LDZ(EA), D+1","15511839.0000","28/02/2022 19:18:00","L"
"28/02/2022 19:13:58","22/02/2022","Demand, Actual NDM, LDZ(EA), D+6","148207716.0000","28/02/2022 19:18:00","L"
"28/02/2022 05:16:10","27/02/2022","NTS Energy Offtaken, Moffat, Interconnector","114055556.0000","28/02/2022 11:30:00",""
"28/02/2022 00:00:00","28/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","11791497.0000","01/03/2022 12:01:01","L"
"28/02/2022 00:00:00","28/02/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","8422222.0000","01/03/2022 12:01:01","L"
"27/02/2022 19:13:25","26/02/2022","Demand, Actual DM, LDZ(EA), D+1","15253564.0000","27/02/2022 19:16:01","L"
"27/02/2022 19:13:25","21/02/2022","Demand, Actual NDM, LDZ(EA), D+6","158866372.0000","27/02/2022 19:16:01","L"
"27/02/2022 05:16:15","26/02/2022","NTS Energy Offtaken, Moffat, Interconnector","116022222.0000","27/02/2022 11:30:00",""
"27/02/2022 00:00:00","27/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","11248609.0000","28/02/2022 14:01:01","A"
"27/02/2022 00:00:00","27/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","11270795.0000","28/02/2022 12:01:01","L"
"27/02/2022 00:00:00","27/02/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","1172222.0000","28/02/2022 12:01:01","L"
"26/02/2022 19:13:11","25/02/2022","Demand, Actual DM, LDZ(EA), D+1","15619016.0000","26/02/2022 19:16:01","L"
"26/02/2022 19:13:11","20/02/2022","Demand, Actual NDM, LDZ(EA), D+6","151979436.0000","26/02/2022 19:16:01","L"
"26/02/2022 05:16:13","25/02/2022","NTS Energy Offtaken, Moffat, Interconnector","166533333.0000","26/02/2022 11:30:00",""
"26/02/2022 00:00:00","26/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","11201169.0000","28/02/2022 12:01:01","A"
"26/02/2022 00:00:00","26/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","11228329.0000","27/02/2022 12:01:01","L"
"26/02/2022 00:00:00","26/02/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","27/02/2022 12:01:01","L"
"25/02/2022 19:12:02","24/02/2022","Demand, Actual DM, LDZ(EA), D+1","15531596.0000","25/02/2022 19:15:01","L"
"25/02/2022 19:12:02","19/02/2022","Demand, Actual NDM, LDZ(EA), D+6","163985610.0000","25/02/2022 19:15:01","L"
"25/02/2022 05:16:11","24/02/2022","NTS Energy Offtaken, Moffat, Interconnector","185288889.0000","25/02/2022 11:30:00",""
"25/02/2022 00:00:00","25/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","11269392.0000","27/02/2022 12:01:01","A"
"25/02/2022 00:00:00","25/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","11270795.0000","26/02/2022 12:01:00","L"
"25/02/2022 00:00:00","25/02/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","23822222.0000","26/02/2022 12:01:00","L"
"24/02/2022 19:11:57","23/02/2022","Demand, Actual DM, LDZ(EA), D+1","14978095.0000","24/02/2022 19:15:01","L"
"24/02/2022 19:11:57","18/02/2022","Demand, Actual NDM, LDZ(EA), D+6","167460737.0000","24/02/2022 19:15:01","L"
"24/02/2022 05:16:18","23/02/2022","NTS Energy Offtaken, Moffat, Interconnector","148566667.0000","24/02/2022 11:30:00",""
"24/02/2022 00:00:00","24/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","11036169.0000","25/02/2022 14:01:01","A"
"24/02/2022 00:00:00","24/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10711018.0000","25/02/2022 12:01:01","L"
"24/02/2022 00:00:00","24/02/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","4277778.0000","25/02/2022 12:01:01","L"
"23/02/2022 19:11:59","22/02/2022","Demand, Actual DM, LDZ(EA), D+1","15913535.0000","23/02/2022 19:15:00","L"
"23/02/2022 19:11:59","17/02/2022","Demand, Actual NDM, LDZ(EA), D+6","142106950.0000","23/02/2022 19:15:00","L"
"23/02/2022 05:16:17","22/02/2022","NTS Energy Offtaken, Moffat, Interconnector","148133333.0000","23/02/2022 11:30:00",""
"23/02/2022 00:00:00","23/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10743883.0000","24/02/2022 14:01:01","A"
"23/02/2022 00:00:00","23/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10767639.0000","24/02/2022 12:01:00","L"
"23/02/2022 00:00:00","23/02/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","10461111.0000","24/02/2022 12:01:00","L"
"22/02/2022 19:11:57","21/02/2022","Demand, Actual DM, LDZ(EA), D+1","16608837.0000","22/02/2022 19:15:01","L"
"22/02/2022 19:11:57","16/02/2022","Demand, Actual NDM, LDZ(EA), D+6","130453841.0000","22/02/2022 19:15:01","L"
"22/02/2022 05:16:06","21/02/2022","NTS Energy Offtaken, Moffat, Interconnector","176677778.0000","22/02/2022 11:30:00",""
"22/02/2022 00:00:00","22/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10496294.0000","23/02/2022 14:01:00","A"
"22/02/2022 00:00:00","22/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10569464.0000","23/02/2022 12:01:01","L"
"22/02/2022 00:00:00","22/02/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","14372222.0000","23/02/2022 12:01:01","L"
"21/02/2022 19:11:49","20/02/2022","Demand, Actual DM, LDZ(EA), D+1","15362930.0000","21/02/2022 19:14:01","L"
"21/02/2022 19:11:49","15/02/2022","Demand, Actual NDM, LDZ(EA), D+6","167377967.0000","21/02/2022 19:14:01","L"
"21/02/2022 05:16:13","20/02/2022","NTS Energy Offtaken, Moffat, Interconnector","135888889.0000","21/02/2022 11:30:00",""
"21/02/2022 00:00:00","21/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10404874.0000","22/02/2022 14:01:01","A"
"21/02/2022 00:00:00","21/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10512843.0000","22/02/2022 12:01:01","L"
"21/02/2022 00:00:00","21/02/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","22/02/2022 12:01:01","L"
"20/02/2022 19:11:39","19/02/2022","Demand, Actual DM, LDZ(EA), D+1","17249415.0000","20/02/2022 19:15:01","L"
"20/02/2022 19:11:39","14/02/2022","Demand, Actual NDM, LDZ(EA), D+6","172953854.0000","20/02/2022 19:15:01","L"
"20/02/2022 05:16:17","19/02/2022","NTS Energy Offtaken, Moffat, Interconnector","159900000.0000","20/02/2022 11:30:00",""
"20/02/2022 00:00:00","20/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","11796641.0000","21/02/2022 12:01:01","L"
"20/02/2022 00:00:00","20/02/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","21/02/2022 12:01:01","L"
"19/02/2022 19:12:24","18/02/2022","Demand, Actual DM, LDZ(EA), D+1","17522517.0000","19/02/2022 19:15:00","L"
"19/02/2022 19:12:24","13/02/2022","Demand, Actual NDM, LDZ(EA), D+6","165364727.0000","19/02/2022 19:15:00","L"
"19/02/2022 05:16:13","18/02/2022","NTS Energy Offtaken, Moffat, Interconnector","176477778.0000","19/02/2022 11:30:00",""
"19/02/2022 00:00:00","19/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","11863616.0000","20/02/2022 12:01:01","L"
"19/02/2022 00:00:00","19/02/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","20/02/2022 12:01:01","L"
"18/02/2022 19:12:11","17/02/2022","Demand, Actual DM, LDZ(EA), D+1","17297117.0000","18/02/2022 19:15:00","L"
"18/02/2022 19:12:11","12/02/2022","Demand, Actual NDM, LDZ(EA), D+6","174542705.0000","18/02/2022 19:15:00","L"
"18/02/2022 05:16:20","17/02/2022","NTS Energy Offtaken, Moffat, Interconnector","193922222.0000","18/02/2022 11:30:00",""
"18/02/2022 00:00:00","18/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","9943711.0000","19/02/2022 12:01:00","L"
"18/02/2022 00:00:00","18/02/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","19/02/2022 12:01:00","L"
"17/02/2022 20:54:26","11/02/2022","Demand, Actual NDM, LDZ(EA), D+6","178904318.0000","17/02/2022 20:57:00","L"
"17/02/2022 05:16:20","16/02/2022","NTS Energy Offtaken, Moffat, Interconnector","138966667.0000","17/02/2022 11:30:00",""
"17/02/2022 00:00:00","17/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","4271544.0000","19/02/2022 12:01:00","A"
"17/02/2022 00:00:00","17/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","9571706.0000","18/02/2022 14:01:01","A"
"17/02/2022 00:00:00","17/02/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","868889.0000","18/02/2022 12:01:01","L"
"17/02/2022 00:00:00","17/02/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","18/02/2022 12:01:01","L"
