Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"06/01/2018 23:11:28","31/12/2017","Demand, Actual DM, LDZ(SC), D+6","14023965.0000","06/01/2018 23:30:00",""
"06/01/2018 23:11:28","31/12/2017","Demand, Actual NDM, LDZ(SC), D+6","181786633.0000","06/01/2018 23:30:00",""
"05/01/2018 23:17:07","30/12/2017","Demand, Actual DM, LDZ(SC), D+6","15950293.0000","05/01/2018 23:30:00",""
"05/01/2018 23:17:07","30/12/2017","Demand, Actual NDM, LDZ(SC), D+6","188523432.0000","05/01/2018 23:30:00",""
"04/01/2018 23:08:18","29/12/2017","Demand, Actual DM, LDZ(SC), D+6","16382306.0000","04/01/2018 23:30:00",""
"04/01/2018 23:08:18","29/12/2017","Demand, Actual NDM, LDZ(SC), D+6","204426353.0000","04/01/2018 23:30:00",""
"03/01/2018 23:19:15","28/12/2017","Demand, Actual DM, LDZ(SC), D+6","17194000.0000","03/01/2018 23:30:00",""
"03/01/2018 23:19:15","28/12/2017","Demand, Actual NDM, LDZ(SC), D+6","196119891.0000","03/01/2018 23:30:00",""
"02/01/2018 23:02:11","27/12/2017","Demand, Actual DM, LDZ(SC), D+6","17491723.0000","02/01/2018 23:30:00",""
"02/01/2018 23:02:11","27/12/2017","Demand, Actual NDM, LDZ(SC), D+6","195225554.0000","02/01/2018 23:30:00",""
"01/01/2018 23:07:04","26/12/2017","Demand, Actual DM, LDZ(SC), D+6","15015215.0000","01/01/2018 23:30:00",""
"01/01/2018 23:07:04","26/12/2017","Demand, Actual NDM, LDZ(SC), D+6","168041536.0000","01/01/2018 23:30:00",""
"31/12/2017 23:06:53","25/12/2017","Demand, Actual DM, LDZ(SC), D+6","13055189.0000","31/12/2017 23:30:00",""
"31/12/2017 23:06:53","25/12/2017","Demand, Actual NDM, LDZ(SC), D+6","140335768.0000","31/12/2017 23:30:00",""
"31/12/2017 00:00:00","31/12/2017","NTS Energy Offtaken, Moffat, Interconnector","67113889.0000","02/01/2018 07:34:09","L"
"31/12/2017 00:00:00","31/12/2017","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15503333.0000","01/01/2018 12:02:12","L"
"31/12/2017 00:00:00","31/12/2017","NTS Energy Offtaken, Gowkhall, NTS Power Station","0.0000","01/01/2018 12:02:12","L"
"31/12/2017 00:00:00","31/12/2017","NTS Energy Offtaken, Peterhead, NTS Power Station","27794444.0000","01/01/2018 12:02:12","L"
"30/12/2017 23:53:42","24/12/2017","Demand, Actual DM, LDZ(SC), D+6","13321066.0000","31/12/2017 00:00:13","L"
"30/12/2017 23:53:42","24/12/2017","Demand, Actual NDM, LDZ(SC), D+6","122361131.0000","31/12/2017 00:00:13","L"
"30/12/2017 00:00:00","30/12/2017","NTS Energy Offtaken, Gowkhall, NTS Power Station","0.0000","03/01/2018 14:33:44","L"
"30/12/2017 00:00:00","30/12/2017","NTS Energy Offtaken, Peterhead, NTS Power Station","40238889.0000","03/01/2018 14:33:44","L"
"30/12/2017 00:00:00","30/12/2017","NTS Energy Offtaken, Moffat, Interconnector","73855556.0000","03/01/2018 12:14:11","L"
"30/12/2017 00:00:00","30/12/2017","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15032222.0000","02/01/2018 13:42:22","L"
"29/12/2017 23:04:36","23/12/2017","Demand, Actual DM, LDZ(SC), D+6","15306884.0000","29/12/2017 23:30:00",""
"29/12/2017 23:04:36","23/12/2017","Demand, Actual NDM, LDZ(SC), D+6","127872161.0000","29/12/2017 23:30:00",""
"29/12/2017 02:27:25","22/12/2017","Demand, Actual DM, LDZ(SC), D+6","17779011.0000","29/12/2017 02:36:09","L"
"29/12/2017 02:27:25","22/12/2017","Demand, Actual NDM, LDZ(SC), D+6","156877643.0000","29/12/2017 02:36:09","L"
"29/12/2017 00:00:00","29/12/2017","NTS Energy Offtaken, Moffat, Interconnector","93133333.0000","04/01/2018 09:36:10","L"
"29/12/2017 00:00:00","29/12/2017","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","16314444.0000","30/12/2017 12:02:11","L"
"29/12/2017 00:00:00","29/12/2017","NTS Energy Offtaken, Gowkhall, NTS Power Station","0.0000","30/12/2017 12:02:11","L"
"29/12/2017 00:00:00","29/12/2017","NTS Energy Offtaken, Peterhead, NTS Power Station","51177778.0000","30/12/2017 12:02:11","L"
"28/12/2017 00:00:00","28/12/2017","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","16854444.0000","29/12/2017 12:02:12","L"
"28/12/2017 00:00:00","28/12/2017","NTS Energy Offtaken, Gowkhall, NTS Power Station","0.0000","29/12/2017 12:02:12","L"
"28/12/2017 00:00:00","28/12/2017","NTS Energy Offtaken, Peterhead, NTS Power Station","1488889.0000","29/12/2017 12:02:12","L"
"28/12/2017 00:00:00","28/12/2017","NTS Energy Offtaken, Moffat, Interconnector","129888889.0000","29/12/2017 09:42:09","L"
"27/12/2017 23:03:15","21/12/2017","Demand, Actual DM, LDZ(SC), D+6","21162116.0000","27/12/2017 23:30:00",""
"27/12/2017 23:03:15","21/12/2017","Demand, Actual NDM, LDZ(SC), D+6","155706510.0000","27/12/2017 23:30:00",""
"27/12/2017 00:00:00","27/12/2017","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","17512222.0000","28/12/2017 12:02:14","L"
"27/12/2017 00:00:00","27/12/2017","NTS Energy Offtaken, Gowkhall, NTS Power Station","0.0000","28/12/2017 12:02:14","L"
"27/12/2017 00:00:00","27/12/2017","NTS Energy Offtaken, Peterhead, NTS Power Station","34500000.0000","28/12/2017 12:02:14","L"
"27/12/2017 00:00:00","27/12/2017","NTS Energy Offtaken, Moffat, Interconnector","120322222.0000","28/12/2017 09:52:09","L"
"26/12/2017 22:57:41","20/12/2017","Demand, Actual DM, LDZ(SC), D+6","21751712.0000","26/12/2017 23:30:00",""
"26/12/2017 22:57:41","20/12/2017","Demand, Actual NDM, LDZ(SC), D+6","149621849.0000","26/12/2017 23:30:00",""
"26/12/2017 00:00:00","26/12/2017","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15495556.0000","27/12/2017 12:02:13","L"
"26/12/2017 00:00:00","26/12/2017","NTS Energy Offtaken, Gowkhall, NTS Power Station","0.0000","27/12/2017 12:02:13","L"
"26/12/2017 00:00:00","26/12/2017","NTS Energy Offtaken, Peterhead, NTS Power Station","42172222.0000","27/12/2017 12:02:13","L"
"26/12/2017 00:00:00","26/12/2017","NTS Energy Offtaken, Moffat, Interconnector","73922222.0000","27/12/2017 08:56:09","L"
"25/12/2017 22:57:19","19/12/2017","Demand, Actual DM, LDZ(SC), D+6","22733612.0000","25/12/2017 23:30:00",""
"25/12/2017 22:57:19","19/12/2017","Demand, Actual NDM, LDZ(SC), D+6","157007780.0000","25/12/2017 23:30:00",""
"25/12/2017 00:00:00","25/12/2017","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","16582222.0000","26/12/2017 12:02:15","L"
"25/12/2017 00:00:00","25/12/2017","NTS Energy Offtaken, Gowkhall, NTS Power Station","0.0000","26/12/2017 12:02:15","L"
"25/12/2017 00:00:00","25/12/2017","NTS Energy Offtaken, Peterhead, NTS Power Station","2105556.0000","26/12/2017 12:02:15","L"
