Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"17/05/2022 19:15:43","11/05/2022","Demand, Actual DM, LDZ(SC), D+6","22504746.0000","17/05/2022 19:18:01","L"
"17/05/2022 19:15:43","11/05/2022","Demand, Actual NDM, LDZ(EA), D+6","65465903.0000","17/05/2022 19:18:01","L"
"17/05/2022 06:16:06","16/05/2022","NTS Energy Offtaken, Moffat, Interconnector","147366667.0000","17/05/2022 11:30:00",""
"16/05/2022 19:14:12","10/05/2022","Demand, Actual DM, LDZ(SC), D+6","23484179.0000","16/05/2022 19:17:01","L"
"16/05/2022 19:14:12","10/05/2022","Demand, Actual NDM, LDZ(EA), D+6","54943364.0000","16/05/2022 19:17:01","L"
"16/05/2022 06:16:11","15/05/2022","NTS Energy Offtaken, Moffat, Interconnector","144511111.0000","16/05/2022 11:30:00",""
"16/05/2022 01:00:00","16/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","18753980.0000","17/05/2022 12:01:01","L"
"16/05/2022 01:00:00","16/05/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","10705556.0000","17/05/2022 12:01:01","L"
"15/05/2022 19:14:25","09/05/2022","Demand, Actual DM, LDZ(SC), D+6","23736116.0000","15/05/2022 19:17:01","L"
"15/05/2022 19:14:25","09/05/2022","Demand, Actual NDM, LDZ(EA), D+6","53841246.0000","15/05/2022 19:17:01","L"
"15/05/2022 06:16:15","14/05/2022","NTS Energy Offtaken, Moffat, Interconnector","176700000.0000","15/05/2022 11:30:00",""
"15/05/2022 01:00:00","15/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","18204559.0000","16/05/2022 12:01:00","L"
"15/05/2022 01:00:00","15/05/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","5677778.0000","16/05/2022 12:01:00","L"
"14/05/2022 19:16:10","08/05/2022","Demand, Actual DM, LDZ(SC), D+6","22214005.0000","14/05/2022 19:19:00","L"
"14/05/2022 19:16:10","08/05/2022","Demand, Actual NDM, LDZ(EA), D+6","52300699.0000","14/05/2022 19:19:00","L"
"14/05/2022 07:12:53","13/05/2022","NTS Energy Offtaken, Moffat, Interconnector","132188889.0000","14/05/2022 11:30:00",""
"14/05/2022 01:00:00","14/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","18478022.0000","16/05/2022 12:01:00","A"
"14/05/2022 01:00:00","14/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","3537778.0000","15/05/2022 12:01:00","L"
"14/05/2022 01:00:00","14/05/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","26583333.0000","15/05/2022 12:01:00","L"
"13/05/2022 19:13:58","07/05/2022","Demand, Actual DM, LDZ(SC), D+6","21380565.0000","13/05/2022 19:17:01","L"
"13/05/2022 19:13:58","07/05/2022","Demand, Actual NDM, LDZ(EA), D+6","50104496.0000","13/05/2022 19:17:01","L"
"13/05/2022 07:54:49","12/05/2022","NTS Energy Offtaken, Moffat, Interconnector","146719444.0000","13/05/2022 11:30:00",""
"13/05/2022 01:00:00","13/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","20056628.0000","15/05/2022 12:01:00","A"
"13/05/2022 01:00:00","13/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","20274441.0000","14/05/2022 12:01:01","L"
"13/05/2022 01:00:00","13/05/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","77778.0000","14/05/2022 12:01:01","L"
"12/05/2022 19:15:16","06/05/2022","Demand, Actual DM, LDZ(SC), D+6","23660291.0000","12/05/2022 19:18:00","L"
"12/05/2022 19:15:16","06/05/2022","Demand, Actual NDM, LDZ(EA), D+6","52675172.0000","12/05/2022 19:18:00","L"
"12/05/2022 06:16:22","11/05/2022","NTS Energy Offtaken, Moffat, Interconnector","144866667.0000","12/05/2022 11:30:00",""
"12/05/2022 01:00:00","12/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","20483161.0000","13/05/2022 14:01:01","A"
"12/05/2022 01:00:00","12/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","3921111.0000","13/05/2022 12:01:01","L"
"12/05/2022 01:00:00","12/05/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","13/05/2022 12:01:01","L"
"11/05/2022 19:15:09","05/05/2022","Demand, Actual DM, LDZ(SC), D+6","23067997.0000","11/05/2022 19:17:00","L"
"11/05/2022 19:15:09","05/05/2022","Demand, Actual NDM, LDZ(EA), D+6","60114147.0000","11/05/2022 19:17:00","L"
"11/05/2022 06:16:13","10/05/2022","NTS Energy Offtaken, Moffat, Interconnector","120155556.0000","11/05/2022 11:30:00",""
"11/05/2022 01:00:00","11/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","20565483.0000","12/05/2022 14:01:00","A"
"11/05/2022 01:00:00","11/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","4004444.0000","12/05/2022 12:01:01","L"
"11/05/2022 01:00:00","11/05/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","12/05/2022 12:01:01","L"
"10/05/2022 19:15:45","04/05/2022","Demand, Actual DM, LDZ(SC), D+6","23384647.0000","10/05/2022 19:18:01","L"
"10/05/2022 19:15:45","04/05/2022","Demand, Actual NDM, LDZ(EA), D+6","71514402.0000","10/05/2022 19:18:01","L"
"10/05/2022 06:16:14","09/05/2022","NTS Energy Offtaken, Moffat, Interconnector","117566667.0000","10/05/2022 11:30:00",""
"10/05/2022 01:00:00","10/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","17702460.0000","11/05/2022 12:01:01","L"
"10/05/2022 01:00:00","10/05/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","11/05/2022 12:01:01","L"
"09/05/2022 19:14:46","03/05/2022","Demand, Actual DM, LDZ(SC), D+6","23184964.0000","09/05/2022 19:17:01","L"
"09/05/2022 19:14:46","03/05/2022","Demand, Actual NDM, LDZ(EA), D+6","76318351.0000","09/05/2022 19:17:01","L"
"09/05/2022 06:16:18","08/05/2022","NTS Energy Offtaken, Moffat, Interconnector","133088889.0000","09/05/2022 11:30:00",""
"09/05/2022 01:00:00","09/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15915138.0000","10/05/2022 12:01:01","L"
"09/05/2022 01:00:00","09/05/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","10/05/2022 12:01:01","L"
"08/05/2022 19:15:47","02/05/2022","Demand, Actual DM, LDZ(SC), D+6","22230714.0000","08/05/2022 19:19:01","L"
"08/05/2022 19:15:47","02/05/2022","Demand, Actual NDM, LDZ(EA), D+6","73646940.0000","08/05/2022 19:19:01","L"
"08/05/2022 06:16:15","07/05/2022","NTS Energy Offtaken, Moffat, Interconnector","184111111.0000","08/05/2022 11:30:00",""
"08/05/2022 01:00:00","08/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15484564.0000","09/05/2022 14:01:00","A"
"08/05/2022 01:00:00","08/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15560716.0000","09/05/2022 12:01:00","L"
"08/05/2022 01:00:00","08/05/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","21405556.0000","09/05/2022 12:01:00","L"
"07/05/2022 19:15:38","01/05/2022","Demand, Actual DM, LDZ(SC), D+6","19861556.0000","07/05/2022 19:19:01","L"
"07/05/2022 19:15:38","01/05/2022","Demand, Actual NDM, LDZ(EA), D+6","82759207.0000","07/05/2022 19:19:01","L"
"07/05/2022 06:16:13","06/05/2022","NTS Energy Offtaken, Moffat, Interconnector","189788889.0000","07/05/2022 11:30:00",""
"07/05/2022 01:00:00","07/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","16197092.0000","08/05/2022 16:01:01","A"
"07/05/2022 01:00:00","07/05/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","16098619.0000","08/05/2022 12:01:00","L"
"07/05/2022 01:00:00","07/05/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","53055556.0000","08/05/2022 12:01:00","L"
"06/05/2022 19:15:23","30/04/2022","Demand, Actual DM, LDZ(SC), D+6","20071766.0000","06/05/2022 19:18:01","L"
"06/05/2022 19:15:23","30/04/2022","Demand, Actual NDM, LDZ(EA), D+6","81536360.0000","06/05/2022 19:18:01","L"
"06/05/2022 06:16:17","05/05/2022","NTS Energy Offtaken, Moffat, Interconnector","188377778.0000","06/05/2022 11:30:00",""
