Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"31/12/2021 00:00:00","31/12/2021","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10526572.0000","01/01/2022 12:01:01","L"
"31/12/2021 00:00:00","31/12/2021","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","01/01/2022 12:01:01","L"
"30/12/2021 19:11:58","24/12/2021","Demand, Actual DM, LDZ(SC), D+6","15005690.0000","30/12/2021 19:15:00","L"
"30/12/2021 19:11:58","24/12/2021","Demand, Actual NDM, LDZ(SC), D+6","190820454.0000","30/12/2021 19:15:00","L"
"30/12/2021 05:16:16","29/12/2021","NTS Energy Offtaken, Moffat, Interconnector","108044444.0000","30/12/2021 11:30:00",""
"30/12/2021 00:00:00","30/12/2021","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10508143.0000","31/12/2021 14:01:01","A"
"30/12/2021 00:00:00","30/12/2021","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10419412.0000","31/12/2021 12:01:01","L"
"30/12/2021 00:00:00","30/12/2021","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","31/12/2021 12:01:01","L"
"29/12/2021 19:11:41","23/12/2021","Demand, Actual DM, LDZ(SC), D+6","16585145.0000","29/12/2021 19:14:01","L"
"29/12/2021 19:11:41","23/12/2021","Demand, Actual NDM, LDZ(SC), D+6","192522136.0000","29/12/2021 19:14:01","L"
"29/12/2021 05:16:12","28/12/2021","NTS Energy Offtaken, Moffat, Interconnector","155777778.0000","29/12/2021 11:30:00",""
"29/12/2021 00:00:00","29/12/2021","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10646066.0000","30/12/2021 12:01:01","L"
"29/12/2021 00:00:00","29/12/2021","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","30/12/2021 12:01:01","L"
"28/12/2021 19:11:15","22/12/2021","Demand, Actual DM, LDZ(SC), D+6","18654416.0000","28/12/2021 19:14:00","L"
"28/12/2021 19:11:15","22/12/2021","Demand, Actual NDM, LDZ(SC), D+6","199769587.0000","28/12/2021 19:14:00","L"
"28/12/2021 05:16:14","27/12/2021","NTS Energy Offtaken, Moffat, Interconnector","175466667.0000","28/12/2021 11:30:00",""
"28/12/2021 00:00:00","28/12/2021","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","10669986.0000","29/12/2021 12:01:00","L"
