Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"28/07/2022 19:13:22","22/07/2022","Demand, Actual NDM, LDZ(SC), D+6","36233219.0000","28/07/2022 19:17:00","L"
"28/07/2022 08:19:55","27/07/2022","NTS Energy Offtaken, Moffat, Interconnector","189902778.0000","28/07/2022 11:30:00",""
"28/07/2022 01:00:00","28/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","13278496.0000","29/07/2022 16:01:00","A"
"28/07/2022 01:00:00","28/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","13269288.0000","29/07/2022 12:01:00","L"
"28/07/2022 01:00:00","28/07/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","42755556.0000","29/07/2022 12:01:00","L"
"27/07/2022 19:13:26","21/07/2022","Demand, Actual DM, LDZ(SC), D+6","18044697.0000","27/07/2022 19:17:00","L"
"27/07/2022 19:13:26","21/07/2022","Demand, Actual NDM, LDZ(SC), D+6","33745875.0000","27/07/2022 19:17:00","L"
"27/07/2022 08:26:18","26/07/2022","NTS Energy Offtaken, Moffat, Interconnector","180811111.0000","27/07/2022 11:30:00",""
"27/07/2022 01:00:00","27/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","13628086.0000","28/07/2022 13:01:00","L"
"27/07/2022 01:00:00","27/07/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","54422222.0000","28/07/2022 13:01:00","L"
"26/07/2022 19:13:18","20/07/2022","Demand, Actual DM, LDZ(SC), D+6","17693179.0000","26/07/2022 19:16:01","L"
"26/07/2022 19:13:18","20/07/2022","Demand, Actual NDM, LDZ(SC), D+6","33745092.0000","26/07/2022 19:16:01","L"
"26/07/2022 07:57:34","25/07/2022","NTS Energy Offtaken, Moffat, Interconnector","109925000.0000","26/07/2022 11:30:00",""
"26/07/2022 01:00:00","26/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","12386241.0000","27/07/2022 14:01:00","A"
"26/07/2022 01:00:00","26/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","12209275.0000","27/07/2022 12:01:00","L"
"26/07/2022 01:00:00","26/07/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","29300000.0000","27/07/2022 12:01:00","L"
"25/07/2022 19:12:32","19/07/2022","Demand, Actual DM, LDZ(SC), D+6","18734562.0000","25/07/2022 19:15:01","L"
"25/07/2022 19:12:32","19/07/2022","Demand, Actual NDM, LDZ(SC), D+6","33744247.0000","25/07/2022 19:15:01","L"
"25/07/2022 06:16:17","24/07/2022","NTS Energy Offtaken, Moffat, Interconnector","83066667.0000","25/07/2022 11:30:00",""
"25/07/2022 01:00:00","25/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","13646125.0000","26/07/2022 14:01:01","A"
"25/07/2022 01:00:00","25/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15965006.0000","26/07/2022 12:01:01","L"
"25/07/2022 01:00:00","25/07/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","1227778.0000","26/07/2022 12:01:01","L"
"24/07/2022 19:14:02","18/07/2022","Demand, Actual DM, LDZ(SC), D+6","17871313.0000","24/07/2022 19:17:01","L"
"24/07/2022 19:14:02","18/07/2022","Demand, Actual NDM, LDZ(SC), D+6","33748416.0000","24/07/2022 19:17:01","L"
"24/07/2022 06:16:18","23/07/2022","NTS Energy Offtaken, Moffat, Interconnector","92466667.0000","24/07/2022 11:30:00",""
"24/07/2022 01:00:00","24/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15632856.0000","26/07/2022 12:01:01","A"
"24/07/2022 01:00:00","24/07/2022","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15724365.0000","25/07/2022 12:01:01","L"
"24/07/2022 01:00:00","24/07/2022","NTS Energy Offtaken, Peterhead, NTS Power Station","18216667.0000","25/07/2022 12:01:01","L"
"23/07/2022 19:14:19","17/07/2022","Demand, Actual DM, LDZ(SC), D+6","15945754.0000","23/07/2022 19:17:00","L"
"23/07/2022 19:14:19","17/07/2022","Demand, Actual NDM, LDZ(SC), D+6","32289093.0000","23/07/2022 19:17:00","L"
