Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
25/10/2023 19:14,19/10/2023,"Demand, Actual DM, LDZ(SC), D+6",17299041,25/10/2023 19:18,L
25/10/2023 19:14,19/10/2023,"Demand, Actual NDM, LDZ(SC), D+6",94375310,25/10/2023 19:18,L
25/10/2023 08:47,24/10/2023,"NTS Energy Offtaken, Moffat, Interconnector",189191667,25/10/2023 11:30,
24/10/2023 19:15,18/10/2023,"Demand, Actual DM, LDZ(SC), D+6",16685244,24/10/2023 19:18,L
24/10/2023 19:15,18/10/2023,"Demand, Actual NDM, LDZ(SC), D+6",103872372,24/10/2023 19:18,L
24/10/2023 08:49,23/10/2023,"NTS Energy Offtaken, Moffat, Interconnector",168544444,24/10/2023 11:30,
24/10/2023 01:00,24/10/2023,"NTS Energy Offtaken, BPGrngmouth, Industrial Offtake",11095322,25/10/2023 12:01,L
24/10/2023 01:00,24/10/2023,"NTS Energy Offtaken, Gowkhall, NTS Power Station",0,25/10/2023 12:01,L
24/10/2023 01:00,24/10/2023,"NTS Energy Offtaken, Peterhead, NTS Power Station",38705556,25/10/2023 12:01,L
23/10/2023 19:15,17/10/2023,"Demand, Actual DM, LDZ(SC), D+6",16954411,23/10/2023 19:18,L
23/10/2023 19:15,17/10/2023,"Demand, Actual NDM, LDZ(SC), D+6",125269463,23/10/2023 19:18,L
23/10/2023 08:39,22/10/2023,"NTS Energy Offtaken, Moffat, Interconnector",165525000,23/10/2023 11:30,
23/10/2023 01:00,23/10/2023,"NTS Energy Offtaken, BPGrngmouth, Industrial Offtake",10743675,24/10/2023 12:01,L
23/10/2023 01:00,23/10/2023,"NTS Energy Offtaken, Gowkhall, NTS Power Station",0,24/10/2023 12:01,L
23/10/2023 01:00,23/10/2023,"NTS Energy Offtaken, Peterhead, NTS Power Station",4055556,24/10/2023 12:01,L
22/10/2023 19:15,16/10/2023,"Demand, Actual DM, LDZ(SC), D+6",16747427,22/10/2023 19:18,L
22/10/2023 19:15,16/10/2023,"Demand, Actual NDM, LDZ(SC), D+6",116456349,22/10/2023 19:18,L
22/10/2023 08:20,21/10/2023,"NTS Energy Offtaken, Moffat, Interconnector",169577778,22/10/2023 11:30,
22/10/2023 01:00,22/10/2023,"NTS Energy Offtaken, BPGrngmouth, Industrial Offtake",10945138,24/10/2023 12:01,A
22/10/2023 01:00,22/10/2023,"NTS Energy Offtaken, Gowkhall, NTS Power Station",0,23/10/2023 12:01,L
22/10/2023 01:00,22/10/2023,"NTS Energy Offtaken, Peterhead, NTS Power Station",23627778,23/10/2023 12:01,L
21/10/2023 19:15,15/10/2023,"Demand, Actual DM, LDZ(SC), D+6",15981152,21/10/2023 19:17,L
21/10/2023 19:15,15/10/2023,"Demand, Actual NDM, LDZ(SC), D+6",100648846,21/10/2023 19:17,L
21/10/2023 08:06,20/10/2023,"NTS Energy Offtaken, Moffat, Interconnector",153750000,21/10/2023 11:30,
21/10/2023 01:00,21/10/2023,"NTS Energy Offtaken, BPGrngmouth, Industrial Offtake",11034288,23/10/2023 12:01,A
21/10/2023 01:00,21/10/2023,"NTS Energy Offtaken, Gowkhall, NTS Power Station",0,22/10/2023 12:01,L
21/10/2023 01:00,21/10/2023,"NTS Energy Offtaken, Peterhead, NTS Power Station",0,22/10/2023 12:01,L
20/10/2023 19:14,14/10/2023,"Demand, Actual DM, LDZ(SC), D+6",15038342,20/10/2023 19:17,L
20/10/2023 19:14,14/10/2023,"Demand, Actual NDM, LDZ(SC), D+6",97786566,20/10/2023 19:17,L
20/10/2023 09:47,19/10/2023,"NTS Energy Offtaken, Moffat, Interconnector",173197222,20/10/2023 11:30,
20/10/2023 01:00,20/10/2023,"NTS Energy Offtaken, BPGrngmouth, Industrial Offtake",11031830,22/10/2023 12:01,A
20/10/2023 01:00,20/10/2023,"NTS Energy Offtaken, Gowkhall, NTS Power Station",0,21/10/2023 12:01,L
20/10/2023 01:00,20/10/2023,"NTS Energy Offtaken, Peterhead, NTS Power Station",0,21/10/2023 12:01,L
19/10/2023 19:14,13/10/2023,"Demand, Actual DM, LDZ(SC), D+6",15558128,19/10/2023 19:17,L
19/10/2023 19:14,13/10/2023,"Demand, Actual NDM, LDZ(SC), D+6",91483486,19/10/2023 19:17,L
19/10/2023 09:06,18/10/2023,"NTS Energy Offtaken, Moffat, Interconnector",135497222,19/10/2023 11:30,
19/10/2023 01:00,19/10/2023,"NTS Energy Offtaken, BPGrngmouth, Industrial Offtake",10921738,20/10/2023 14:01,A
19/10/2023 01:00,19/10/2023,"NTS Energy Offtaken, Gowkhall, NTS Power Station",0,20/10/2023 12:01,L
19/10/2023 01:00,19/10/2023,"NTS Energy Offtaken, Peterhead, NTS Power Station",0,20/10/2023 12:01,L
18/10/2023 19:13,12/10/2023,"Demand, Actual DM, LDZ(SC), D+6",16628752,18/10/2023 19:16,L
18/10/2023 19:13,12/10/2023,"Demand, Actual NDM, LDZ(SC), D+6",85660899,18/10/2023 19:16,L
18/10/2023 08:53,17/10/2023,"NTS Energy Offtaken, Moffat, Interconnector",130672222,18/10/2023 11:30,
18/10/2023 01:00,18/10/2023,"NTS Energy Offtaken, BPGrngmouth, Industrial Offtake",10877207,20/10/2023 12:01,A
18/10/2023 01:00,18/10/2023,"NTS Energy Offtaken, Gowkhall, NTS Power Station",0,19/10/2023 12:01,L
18/10/2023 01:00,18/10/2023,"NTS Energy Offtaken, Peterhead, NTS Power Station",0,19/10/2023 12:01,L
17/10/2023 19:15,11/10/2023,"Demand, Actual DM, LDZ(SC), D+6",17658201,17/10/2023 19:18,L
17/10/2023 19:15,11/10/2023,"Demand, Actual NDM, LDZ(SC), D+6",75247242,17/10/2023 19:18,L
17/10/2023 10:26,16/10/2023,"NTS Energy Offtaken, Moffat, Interconnector",164741667,17/10/2023 11:30,
17/10/2023 01:00,17/10/2023,"NTS Energy Offtaken, BPGrngmouth, Industrial Offtake",10859054,18/10/2023 14:01,A
17/10/2023 01:00,17/10/2023,"NTS Energy Offtaken, Gowkhall, NTS Power Station",0,18/10/2023 12:01,L
17/10/2023 01:00,17/10/2023,"NTS Energy Offtaken, Peterhead, NTS Power Station",0,18/10/2023 12:01,L
16/10/2023 19:14,10/10/2023,"Demand, Actual DM, LDZ(SC), D+6",18293696,16/10/2023 19:18,L
16/10/2023 19:14,10/10/2023,"Demand, Actual NDM, LDZ(SC), D+6",52477682,16/10/2023 19:18,L
16/10/2023 06:16,15/10/2023,"NTS Energy Offtaken, Moffat, Interconnector",185722222,16/10/2023 11:30,
16/10/2023 01:00,16/10/2023,"NTS Energy Offtaken, BPGrngmouth, Industrial Offtake",11032025,17/10/2023 14:01,A
16/10/2023 01:00,16/10/2023,"NTS Energy Offtaken, Gowkhall, NTS Power Station",0,17/10/2023 12:01,L
16/10/2023 01:00,16/10/2023,"NTS Energy Offtaken, Peterhead, NTS Power Station",34627778,17/10/2023 12:01,L
15/10/2023 19:15,09/10/2023,"Demand, Actual DM, LDZ(SC), D+6",16253805,15/10/2023 19:18,L
15/10/2023 19:15,09/10/2023,"Demand, Actual NDM, LDZ(SC), D+6",55108245,15/10/2023 19:18,L
15/10/2023 06:16,14/10/2023,"NTS Energy Offtaken, Moffat, Interconnector",140144444,15/10/2023 11:30,
15/10/2023 01:00,15/10/2023,"NTS Energy Offtaken, BPGrngmouth, Industrial Offtake",11162877,16/10/2023 14:01,A
