SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
27-May-20,16,22422,A,21149,23198,21657,20206,375,6527,2640,13080,0,4,5,1607,609,-223,-49,804,1583,611,-228,-55
27-May-20,17,23121,A,21739,24199,22246,20736,375,6527,3270,13080,0,7,7,1798,889,-374,-197,899,1774,898,-379,-204
27-May-20,18,23304,A,21864,24526,22369,20833,375,6527,3980,13080,0,7,5,1805,901,-455,-260,902,1776,902,-454,-260
27-May-20,19,23283,A,21855,24506,22359,20774,370,6527,4710,13080,0,5,4,1805,903,-455,-263,903,1776,903,-454,-266
27-May-20,20,23030,A,21595,24334,22101,20525,364,6527,5060,13080,0,4,6,1805,903,-455,-345,903,1776,903,-454,-344
27-May-20,21,22891,A,21437,24175,21942,20378,371,6527,5910,13080,0,4,4,1805,904,-455,-325,902,1776,903,-454,-324
27-May-20,22,22743,A,21450,24034,21955,20205,377,6527,6420,13080,0,4,4,1805,903,-455,-332,902,1776,903,-454,-329
27-May-20,23,22681,A,21368,24003,21872,20138,393,6527,6980,13080,0,4,4,1805,903,-455,-363,902,1776,903,-454,-361
27-May-20,24,22732,A,21380,24025,21885,20181,409,6527,7040,13080,0,4,4,1805,903,-456,-333,902,1776,903,-454,-330
27-May-20,25,22920,A,21526,24156,22033,20344,430,6527,7260,13080,0,4,4,1805,903,-456,-276,902,1776,903,-454,-274
27-May-20,26,23040,A,21631,24265,22135,20485,451,6527,7090,13080,0,3,4,1805,902,-456,-266,902,1776,903,-454,-265
27-May-20,27,22696,A,21285,23923,21792,20173,478,6527,6710,13080,0,4,6,1806,903,-456,-267,902,1777,903,-454,-267
27-May-20,28,22144,A,20945,23325,21451,19672,505,6527,6440,13080,0,4,6,1806,902,-443,-234,903,1777,903,-440,-230
27-May-20,29,22096,A,20888,23117,21394,19693,524,6527,6670,13080,0,6,6,1806,903,-387,-128,902,1777,903,-383,-127
27-May-20,30,21985,A,20795,23030,21306,19598,542,6527,6800,13080,0,8,11,1806,903,-411,-126,903,1777,903,-410,-127
27-May-20,31,21995,A,20818,22981,21326,19607,549,6527,6790,13080,0,4,8,1807,903,-421,-61,902,1778,903,-421,-62
27-May-20,32,22220,A,21041,23232,21549,19844,555,6527,6300,13080,0,4,8,1807,903,-451,-57,902,1780,904,-448,-61
27-May-20,33,22632,A,21373,23691,21883,20195,592,6527,5710,13080,0,6,10,1997,966,-383,-170,968,1970,969,-378,-174
27-May-20,34,23904,A,22567,24904,23082,21354,629,6527,5060,13080,0,12,15,2004,967,-317,-171,970,1971,970,-316,-174
27-May-20,35,25381,A,23942,26563,24454,22737,649,6527,4300,13080,0,9,12,2004,1021,-389,-284,1018,1971,1024,-386,-284
27-May-20,36,26131,A,24517,27160,25029,23459,668,6527,3500,13080,0,9,13,2003,1023,-304,-216,1019,1971,1025,-301,-211
27-May-20,37,26509,A,24764,27474,25275,23901,673,6527,2620,13080,0,9,11,2004,1055,-389,-67,1019,1971,1058,-388,-63
27-May-20,38,26981,A,25173,27789,25684,24410,678,6527,1890,13080,0,9,12,2004,1057,-299,0,1019,1971,1058,-291,0
27-May-20,39,27049,A,25140,27707,25650,24564,661,6527,1300,13080,0,10,9,2004,1054,-148,0,1020,1971,1059,-140,0
27-May-20,40,26950,A,24958,27527,25468,24515,644,6527,761,13080,0,7,10,2003,1056,-70,0,1019,1971,1058,-66,0
27-May-20,41,26828,A,24867,27334,25371,24398,643,6527,333,13080,0,6,3,2003,998,82,0,1019,1971,995,90,0
27-May-20,42,26567,A,24580,27073,25090,24218,642,6527,60,13080,0,6,10,2003,995,147,0,1019,1971,994,146,0
27-May-20,43,26641,A,24697,27148,25205,24350,653,6527,2,13080,0,7,8,2003,999,130,41,1000,1971,1000,129,44
27-May-20,44,26394,A,24429,26901,24938,24177,664,6527,0,13080,0,7,8,2003,999,138,1,999,1971,999,135,1
27-May-20,45,25872,A,23928,26377,24435,23646,662,6527,0,13080,0,5,5,1907,899,50,0,952,1874,897,53,0
27-May-20,46,24412,A,22254,24919,22765,22223,660,6527,0,13080,0,7,10,1903,895,162,0,950,1870,895,167,0
27-May-20,47,22783,A,20517,23290,21026,20701,659,6527,0,13080,0,7,8,1617,808,180,0,810,1584,808,178,0
27-May-20,48,21760,A,19259,22267,19769,19763,658,6527,0,13080,0,7,10,1606,805,269,0,804,1580,807,274,0
28-May-20,1,20828,A,18365,21335,18876,18911,703,6527,0,13080,0,7,10,1509,760,343,8,758,1483,757,346,13
28-May-20,2,20178,A,17789,20692,18300,18328,748,6527,0,13080,0,14,25,1507,758,340,9,756,1482,756,334,13
28-May-20,3,19665,A,17270,20326,17779,17835,757,6527,0,13080,0,161,157,1412,712,192,0,709,1386,710,185,0
28-May-20,4,19442,A,17241,20016,17757,17684,765,6527,0,13080,0,74,83,1408,710,101,0,708,1386,709,103,0
28-May-20,5,19079,A,17022,19855,17963,17309,776,6527,0,13080,0,276,441,1408,709,219,0,708,1386,709,223,0
28-May-20,6,18786,A,16815,19588,17771,17015,787,6527,0,13080,0,302,457,1408,710,206,0,708,1386,709,202,0
28-May-20,7,18596,A,16664,19515,17754,16844,778,6527,0,13080,0,419,590,1408,709,159,0,707,1386,708,157,0
28-May-20,8,18519,A,16441,19647,17729,16796,769,6527,0,13080,0,628,789,1408,709,135,0,707,1386,708,132,0
28-May-20,9,18202,A,15975,19259,17063,16538,804,6527,0,13080,0,557,714,1408,709,53,0,707,1386,708,53,0
28-May-20,10,17910,A,15683,19065,16860,16289,839,6527,0,13080,0,655,810,1408,695,152,37,708,1386,681,157,43
28-May-20,11,17991,A,15872,18867,16835,16372,831,6527,65,13080,0,376,521,1408,130,301,177,707,1386,119,307,181
28-May-20,12,18304,A,16284,19139,17222,16672,822,6527,320,13080,0,335,456,1408,114,399,263,707,1386,118,400,268
28-May-20,13,19731,A,17798,20281,18308,17971,806,6527,755,13080,0,50,47,1407,655,401,414,708,1385,672,401,418
28-May-20,14,20652,A,18700,21159,19206,18790,789,6527,1320,13080,0,7,6,1407,702,389,443,708,1387,702,387,434
28-May-20,15,21618,A,19837,22123,20343,19614,751,6527,1990,13080,0,5,6,1600,751,307,295,797,1580,752,307,287
28-May-20,16,22352,A,20649,22861,21155,20201,712,6527,2790,13080,0,9,6,1607,753,388,217,800,1582,753,389,211
28-May-20,17,22841,A,21228,23348,21734,20510,712,6527,3620,13080,0,7,6,1703,849,302,69,851,1679,853,295,64
28-May-20,18,22793,A,21247,23302,21754,20379,711,6527,4610,13080,0,9,7,1706,852,220,0,852,1679,854,217,0
28-May-20,19,22725,A,21070,23233,21574,20265,716,6527,5520,13080,0,8,4,1706,853,119,0,852,1679,855,115,0
28-May-20,20,22374,A,20784,22880,21291,19909,721,6527,6410,13080,0,6,7,1706,853,89,0,852,1679,854,88,0
28-May-20,21,21725,A,20130,22232,20648,19267,740,6527,7210,13080,0,7,12,1706,761,70,0,853,1679,757,68,0
28-May-20,22,21393,A,19681,21902,20197,18921,758,6527,7910,13080,0,9,12,1706,757,86,0,852,1679,756,91,0
28-May-20,23,21094,A,19446,21603,19959,18633,754,6527,8440,13080,0,9,13,1706,850,233,46,852,1679,854,240,49
28-May-20,24,20831,A,19300,21337,19810,18358,749,6527,8850,13080,0,6,10,1706,854,361,36,852,1679,855,365,41
28-May-20,25,20964,A,19393,21468,19900,18479,746,6527,9140,13080,0,4,8,1706,853,400,170,853,1679,855,399,173
28-May-20,26,20992,A,19374,21495,19880,18526,742,6527,9270,13080,0,3,6,1706,854,395,184,853,1679,854,394,186
28-May-20,27,20742,A,19148,21245,19653,18293,743,6527,9280,13080,0,3,4,1610,805,401,321,806,1582,806,401,324
28-May-20,28,20324,A,18781,20827,19288,17913,744,6527,9100,13080,0,3,7,1607,803,401,326,804,1581,806,401,317
28-May-20,29,20147,A,18708,20651,19214,17768,739,6527,8820,13080,0,4,4,1607,804,401,175,805,1581,806,401,168
28-May-20,30,20017,A,18628,20523,19138,17636,733,6527,8370,13080,0,6,9,1607,804,401,78,805,1581,806,400,75
28-May-20,31,20185,A,18704,20707,19211,17781,731,6527,7830,13080,0,5,6,1607,804,359,-17,804,1582,806,359,-18
28-May-20,32,20689,A,19181,21193,19689,18267,729,6527,7170,13080,0,4,8,1607,803,400,66,804,1582,806,401,73
28-May-20,33,21367,A,19864,21871,20372,18853,753,6527,6330,13080,0,4,8,1702,850,400,219,851,1679,854,401,223
28-May-20,34,22710,A,21190,23214,21695,20072,777,6527,5540,13080,0,4,4,1706,852,390,328,852,1680,854,388,324
28-May-20,35,24388,A,22736,24892,23242,21663,785,6527,4640,13080,0,4,4,1801,901,310,227,901,1776,902,310,223
28-May-20,36,25222,A,23428,25726,23937,22510,792,6527,3740,13080,0,4,4,1804,904,391,286,902,1776,904,394,289
28-May-20,37,26067,A,24361,26573,24867,23378,794,6527,2910,13080,0,6,4,1900,948,401,434,948,1873,950,401,437
28-May-20,38,26525,A,24732,27032,25239,23893,796,6527,2110,13080,0,7,6,1904,950,400,504,949,1873,951,401,500
28-May-20,39,26858,A,24905,27361,25410,24289,781,6527,1440,13080,0,3,4,1904,950,402,504,950,1873,951,401,500
28-May-20,40,26705,A,24805,27215,25317,24188,766,6527,886,13080,0,10,12,1903,950,402,504,950,1873,951,401,500
28-May-20,41,26540,A,24695,27047,25202,24027,780,6527,401,13080,0,7,7,1807,905,402,504,902,1775,903,401,500
28-May-20,42,26065,A,24204,26570,24712,23603,794,6527,87,13080,0,5,8,1803,903,402,504,900,1775,903,401,500
28-May-20,43,26159,A,24141,26663,24647,23727,822,6527,4,13080,0,4,6,1804,903,401,504,901,1776,903,401,500
28-May-20,44,26098,A,23859,26602,24367,23718,850,6527,0,13080,0,4,6,1804,903,401,504,901,1774,902,400,500
28-May-20,45,25375,A,23166,25879,23674,22987,868,6527,0,13080,0,4,4,1614,807,382,504,806,1583,805,381,500
28-May-20,46,24314,A,22132,24818,22641,21891,886,6527,0,13080,0,4,8,1607,803,381,504,803,1581,804,381,500
28-May-20,47,22540,A,20491,23048,21003,20257,896,6527,0,13080,0,8,12,1509,759,381,504,756,1483,758,381,500
28-May-20,48,21165,A,19289,21674,19801,19041,905,6527,0,13080,0,9,12,1506,758,381,504,755,1482,756,381,500
29-May-20,1,20157,A,18383,20665,18894,18193,925,6527,0,13080,0,8,11,1373,693,399,504,689,1348,690,400,500
29-May-20,2,19556,A,17826,20088,18367,17669,944,6527,0,13080,0,32,41,1369,689,401,504,687,1347,688,401,500
29-May-20,3,19001,A,17379,19654,18034,17189,927,6527,0,13080,0,153,155,1369,558,401,504,580,1345,552,401,500
29-May-20,4,18868,A,17212,19518,17864,17100,910,6527,0,13080,0,150,152,1369,552,401,504,576,1348,552,401,500
29-May-20,5,18496,A,16751,19145,17556,16759,911,6527,0,13080,0,149,305,1369,678,401,504,683,1348,682,401,500
29-May-20,6,18261,A,16625,18909,17430,16547,912,6527,0,13080,0,148,305,1369,682,401,504,687,1348,675,401,500
29-May-20,7,18134,A,16515,18782,17320,16421,909,6527,0,13080,0,148,305,1369,256,401,504,687,1347,243,401,500
29-May-20,8,17945,A,16305,18597,17112,16224,905,6527,0,13080,0,152,307,1369,232,401,504,686,1348,224,401,500
29-May-20,9,17919,A,16534,18571,17267,16218,941,6527,0,13080,0,152,155,1370,3,401,504,404,1347,-1,401,500
29-May-20,10,17674,A,16297,18459,17024,16030,976,6527,1,13080,0,285,286,1370,0,401,504,394,1345,-1,401,500
29-May-20,11,17843,A,16124,18498,16826,16207,966,6527,71,13080,0,155,154,1155,0,401,504,677,1131,-1,401,500
29-May-20,12,18208,A,16518,18858,17222,16562,955,6527,347,13080,0,150,142,1147,0,401,504,687,1131,-1,401,500
29-May-20,13,19477,A,17912,19982,18418,17743,943,6527,812,13080,0,5,6,1361,468,401,504,687,1346,489,401,500
29-May-20,14,20157,A,18676,20661,19184,18309,931,6527,1400,13080,0,4,9,1369,539,401,504,688,1348,540,400,500
29-May-20,15,21132,A,19685,21636,20195,19108,894,6527,2110,13080,0,4,10,1502,745,385,504,753,1482,751,384,500
29-May-20,16,21525,A,20116,22029,20628,19384,857,6527,2940,13080,0,4,8,1507,754,385,504,755,1483,754,384,500
29-May-20,17,22253,A,20628,22757,21137,19973,865,6527,3840,13080,0,4,8,1603,801,384,504,803,1581,806,384,500
29-May-20,18,22335,A,20627,22842,21137,19940,873,6527,4770,13080,0,7,8,1606,804,384,504,804,1581,806,384,500
29-May-20,19,22270,A,20468,22783,20985,19812,890,6527,5690,13080,0,13,17,1607,804,384,504,804,1581,807,384,500
29-May-20,20,21940,A,20291,22455,20811,19462,907,6527,6540,13080,0,15,20,1607,806,384,504,804,1581,807,384,500
29-May-20,21,21332,A,19909,21847,20427,18876,973,6527,7340,13080,0,15,18,1607,803,384,504,804,1581,805,384,500
29-May-20,22,20894,A,19521,21408,20038,18474,1038,6527,8050,13080,0,14,17,1607,803,366,504,804,1582,805,362,500
29-May-20,23,20586,A,19159,21100,19675,18203,1089,6527,8630,13080,0,14,16,1607,804,264,504,804,1581,806,260,500
29-May-20,24,20417,A,19017,20932,19533,18042,1140,6527,9040,13080,0,15,16,1607,804,219,504,804,1581,802,217,500
29-May-20,25,20456,A,18979,20970,19495,18080,1192,6527,9340,13080,0,14,16,1607,528,261,504,804,1581,519,264,500
29-May-20,26,20369,A,18801,20884,19317,18064,1244,6527,9440,13080,0,15,16,1559,516,269,504,804,1513,518,264,500
29-May-20,27,19845,A,18228,20359,18748,17658,1277,6527,9430,13080,0,14,21,411,791,176,504,805,380,802,173,500
29-May-20,28,19250,A,17555,19765,18226,17186,1309,6527,9280,13080,0,15,170,316,804,152,504,805,311,806,151,500
29-May-20,29,18786,A,17160,19300,17831,16811,1323,6527,9000,13080,0,14,171,151,777,152,504,804,146,776,151,500
29-May-20,30,18614,A,17042,19128,17712,16687,1336,6527,8600,13080,0,14,170,154,776,152,504,804,163,775,151,500
29-May-20,31,18701,A,17177,19208,17839,16800,1325,6527,8050,13080,0,7,163,778,756,152,504,755,777,754,151,500
29-May-20,32,18854,A,17439,19361,18106,17029,1313,6527,7380,13080,0,7,165,828,755,162,504,753,829,754,162,500
29-May-20,33,19456,A,17838,19964,18502,17588,1310,6527,6580,13080,0,8,164,1563,801,237,504,803,1555,804,241,500
29-May-20,34,20745,A,19056,21251,19717,18871,1306,6527,5710,13080,0,6,161,1605,802,316,504,804,1581,804,316,500
29-May-20,35,22319,A,20496,22825,21003,20453,1278,6527,4790,13080,0,6,7,1699,850,262,504,851,1676,852,261,500
29-May-20,36,23496,A,21526,24001,22031,21648,1249,6527,3860,13080,0,5,6,1703,852,291,504,853,1677,854,293,500
29-May-20,37,24298,A,22183,24803,22687,22494,1188,6527,2990,13080,0,5,4,1801,901,334,504,899,1775,902,338,500
29-May-20,38,24872,A,22702,25376,23206,23131,1127,6527,2200,13080,0,4,4,1804,903,401,504,900,1776,903,401,500
29-May-20,39,25229,A,23083,25734,23587,23527,1083,6527,1520,13080,0,5,4,1804,903,401,504,900,1776,903,401,500
29-May-20,40,25204,A,22961,25712,23464,23504,1039,6527,924,13080,0,8,4,1804,903,401,504,900,1776,903,401,500
29-May-20,41,24978,A,22746,25486,23251,23299,1039,6527,421,13080,0,8,4,1757,879,401,504,878,1727,879,401,500
29-May-20,42,24667,A,22468,25176,22979,23036,1039,6527,92,13080,0,9,11,1754,877,378,504,877,1726,879,376,500
29-May-20,43,24541,A,22298,25051,22809,22955,1058,6527,4,13080,0,10,11,1705,852,388,504,853,1676,853,386,500
29-May-20,44,24549,A,22306,25059,22817,22994,1076,6527,0,13080,0,10,11,1703,851,309,504,853,1676,852,308,500
29-May-20,45,24130,A,21870,24639,22378,22545,1082,6527,0,13080,0,9,8,1609,805,325,504,806,1581,806,321,500
29-May-20,46,23274,A,20992,23784,21504,21686,1088,6527,0,13080,0,10,9,1605,804,189,504,804,1578,805,183,500
29-May-20,47,21892,A,19699,22401,20207,20408,1086,6527,0,13080,0,9,8,1377,695,182,504,691,1349,690,187,500
29-May-20,48,20660,A,18493,21173,19008,19296,1083,6527,0,13080,0,13,15,1368,689,328,494,688,1346,689,333,489
30-May-20,1,19789,A,17651,20309,18172,18487,1083,6527,0,13080,0,20,20,1368,689,398,380,688,1347,689,400,373
30-May-20,2,19133,A,17053,19649,17574,17813,1082,6527,0,13080,0,16,127,1368,690,401,293,687,1346,689,401,284
30-May-20,3,18747,A,16631,19450,17278,17418,1072,6527,0,13080,0,203,369,1368,690,377,142,687,1343,690,374,133
30-May-20,4,18464,A,16364,19258,17012,17183,1062,6527,0,13080,0,294,451,1368,690,323,65,686,1346,688,323,63
30-May-20,5,18048,A,15988,18848,16775,16801,1055,6527,0,13080,0,300,469,1369,499,382,0,687,1347,492,383,0
30-May-20,6,17589,A,15514,18454,16312,16374,1048,6527,0,13080,0,365,513,1368,478,385,0,687,1347,465,385,0
30-May-20,7,17271,A,15335,18062,15970,16092,1046,6527,0,13080,0,291,447,1369,105,401,48,565,1347,102,401,51
30-May-20,8,17028,A,15120,17819,15830,15864,1043,6527,0,13080,0,291,446,1370,102,401,3,556,1347,102,401,3
30-May-20,9,16827,A,15398,17624,16199,15742,1083,6527,0,13080,0,297,455,1370,102,401,53,54,1347,102,401,54
30-May-20,10,16295,A,14903,17371,15925,15306,1123,6527,2,13080,0,576,742,1336,102,395,4,34,1297,102,394,3
30-May-20,11,16204,A,14396,17222,15356,15249,1137,6527,79,13080,0,518,663,317,213,344,0,474,291,216,343,0
30-May-20,12,16384,A,14640,17247,15460,15379,1150,6527,368,13080,0,363,518,241,220,377,65,493,238,222,378,73
30-May-20,13,17126,A,15484,17987,16247,16050,1159,6527,837,13080,0,361,517,278,507,401,219,467,276,515,401,223
30-May-20,14,17394,A,15785,17982,16364,16306,1167,6527,1420,13080,0,88,191,280,520,401,370,465,276,519,401,374
30-May-20,15,17670,A,16024,18180,16536,16518,1136,6527,2110,13080,0,10,12,309,440,355,493,540,306,436,354,491
30-May-20,16,17819,A,15899,18329,16410,16455,1104,6527,2910,13080,0,10,10,319,437,398,504,543,324,437,400,500
30-May-20,17,18415,A,16031,18972,16541,16596,1131,6527,3810,13080,0,57,56,942,632,393,504,635,940,638,391,500
30-May-20,18,18342,A,15968,18853,16480,16481,1158,6527,4730,13080,0,11,12,975,641,327,504,638,959,640,327,500
30-May-20,19,18434,A,16141,18944,16651,16519,1186,6527,5640,13080,0,10,11,1022,642,379,504,591,1007,641,377,500
30-May-20,20,18398,A,15970,18935,16479,16422,1213,6527,6510,13080,0,37,50,1024,641,276,468,589,1008,636,275,460
30-May-20,21,18066,A,15821,18844,16345,16076,1322,6527,7290,13080,0,278,280,1143,271,354,326,377,1128,260,358,317
30-May-20,22,17767,A,15431,18494,15955,15822,1430,6527,7980,13080,0,227,362,1148,254,344,314,369,1127,253,343,315
30-May-20,23,17311,A,15240,18276,15923,15392,1478,6527,8550,13080,0,465,629,934,185,338,298,89,912,182,339,293
30-May-20,24,16971,A,14982,18057,15670,15106,1526,6527,8970,13080,0,586,739,922,181,398,295,78,899,175,399,293
30-May-20,25,16983,A,14994,17546,15741,15138,1554,6527,9250,13080,0,63,206,428,3,400,343,32,409,-1,401,342
30-May-20,26,16798,A,14759,17445,15500,15015,1581,6527,9370,13080,0,147,318,401,0,399,272,32,386,-1,399,263
30-May-20,27,16143,A,13799,17053,14750,14454,1594,6527,9340,13080,0,293,451,-117,0,308,119,380,-129,-1,301,113
30-May-20,28,15819,A,13483,16856,14651,14199,1606,6527,8930,13080,0,394,563,-143,0,222,5,377,-142,-1,221,5
30-May-20,29,15470,A,13827,17926,16184,13914,1609,6527,8800,13080,0,786,941,-264,-493,177,0,-413,-266,-516,170,0
30-May-20,30,15267,A,13612,17865,16028,13750,1611,6527,8560,13080,0,783,936,-268,-570,39,-18,-459,-267,-570,37,-20
30-May-20,31,15425,A,13523,17240,15236,13910,1601,6527,7920,13080,0,344,472,-197,-571,33,0,-203,-194,-571,39,0
30-May-20,32,16035,A,14034,17478,15549,14496,1591,6527,7240,13080,0,20,177,-193,-537,163,0,-193,-188,-518,169,0
30-May-20,33,17000,A,14559,17828,15295,15388,1622,6527,6540,13080,0,328,486,165,255,261,65,167,172,268,263,73
30-May-20,34,18508,A,15859,19021,16645,16817,1653,6527,5680,13080,0,13,160,223,284,282,219,186,239,289,282,223
30-May-20,35,20319,A,16990,20833,17594,18482,1639,6527,4770,13080,0,14,10,1321,690,282,350,686,1324,700,282,349
30-May-20,36,21572,A,18173,22083,18806,19674,1624,6527,3870,13080,0,11,12,1408,710,282,348,708,1386,710,282,349
30-May-20,37,22308,A,18782,22818,19393,20392,1584,6527,2970,13080,0,10,11,1408,710,282,477,708,1386,709,282,477
30-May-20,38,22866,A,19330,23375,19947,20962,1543,6527,2180,13080,0,9,5,1408,710,282,504,708,1386,709,282,500
30-May-20,39,23451,A,19917,23961,20520,21529,1499,6527,1500,13080,0,10,4,1408,710,282,504,708,1386,709,282,500
30-May-20,40,23776,A,20294,24284,20892,21849,1454,6527,918,13080,0,8,7,1408,710,282,498,708,1386,709,282,493
30-May-20,41,23790,A,20303,24301,20890,21863,1463,6527,422,13080,0,11,13,1409,709,282,397,707,1387,708,282,390
30-May-20,42,23378,A,19988,23889,20542,21475,1471,6527,96,13080,0,11,11,1408,709,282,388,706,1387,708,282,388
30-May-20,43,23607,A,20263,24120,20892,21707,1518,6527,4,13080,0,13,11,1369,684,282,406,689,1348,690,282,402
30-May-20,44,23748,A,20376,24260,21003,21870,1565,6527,0,13080,0,12,11,1368,690,282,381,688,1347,689,282,383
30-May-20,45,23389,A,19972,23898,20552,21476,1560,6527,0,13080,0,9,11,1367,690,293,494,688,1347,689,294,492
30-May-20,46,22371,A,18875,22884,19390,20472,1554,6527,0,13080,0,13,15,1367,689,239,504,689,1347,689,232,500
30-May-20,47,21162,A,17715,21964,18242,19357,1530,6527,0,13080,0,302,457,1367,689,162,436,688,1346,689,161,426
30-May-20,48,20002,A,16613,21467,17135,18302,1506,6527,0,13080,0,965,1135,1356,689,98,286,687,1326,689,92,276
31-May-20,1,18994,A,15614,20298,16174,17401,1496,6527,0,13080,0,722,877,686,621,-82,135,687,661,618,-87,126
31-May-20,2,18453,A,15045,20121,15773,16905,1485,6527,0,13080,0,1012,1254,649,618,-145,-11,688,639,617,-142,-18
31-May-20,3,18082,A,14668,19555,15390,16565,1448,6527,0,13080,0,838,1199,554,618,-130,-5,688,542,617,-125,-6
31-May-20,4,17780,A,14526,18905,15259,16290,1410,6527,0,13080,0,517,907,550,618,-108,0,688,542,617,-105,0
31-May-20,5,17673,A,14433,18667,15160,16120,1380,6527,0,13080,0,386,641,550,569,-108,0,687,542,567,-105,0
31-May-20,6,17298,A,14036,18310,14724,15730,1350,6527,0,13080,0,404,788,550,567,-108,0,688,542,566,-105,0
31-May-20,7,17015,A,13729,18250,14441,15496,1315,6527,0,13080,0,627,937,550,615,-108,0,688,542,616,-105,0
31-May-20,8,17066,A,13802,18081,14660,15458,1280,6527,0,13080,0,407,662,550,617,-108,0,687,541,616,-105,0
31-May-20,9,16859,A,13584,17893,14442,15239,1302,6527,0,13080,0,426,670,383,593,-108,0,688,372,592,-105,-3
31-May-20,10,16473,A,13281,17877,14000,14917,1324,6527,1,13080,0,768,903,376,593,-108,-28,687,370,590,-105,-32
31-May-20,11,16110,A,13178,17304,13893,14705,1313,6527,67,13080,0,466,579,233,452,-73,-155,687,226,447,-67,-158
31-May-20,12,15971,A,13163,17119,14203,14612,1301,6527,340,13080,0,544,671,228,446,-23,-81,688,227,446,-20,-77
31-May-20,13,16406,A,13763,17324,14674,15014,1266,6527,779,13080,0,418,537,420,540,83,14,687,419,542,91,18
31-May-20,14,16606,A,14061,17391,14790,15161,1230,6527,1330,13080,0,285,409,427,544,186,16,687,423,544,183,18
31-May-20,15,16795,A,14244,17344,14765,15252,1183,6527,2010,13080,0,25,148,665,590,72,-24,687,661,591,70,-24
31-May-20,16,16701,A,14167,17220,14687,15053,1135,6527,2800,13080,0,19,144,675,591,153,0,687,662,586,158,0
31-May-20,17,16939,A,14698,17457,15215,15213,1139,6527,3720,13080,0,18,15,438,267,302,65,500,424,257,307,73
31-May-20,18,17096,A,14921,17618,15441,15335,1143,6527,4690,13080,0,22,20,428,253,369,169,494,422,252,369,170
31-May-20,19,17548,A,15361,18069,15881,15673,1160,6527,5590,13080,0,21,18,427,253,369,110,493,420,252,369,108
31-May-20,20,17587,A,15328,18110,15852,15659,1176,6527,6450,13080,0,23,24,427,254,369,82,493,419,254,369,81
31-May-20,21,17295,A,15129,17880,15651,15261,1239,6527,7230,13080,0,85,86,235,441,369,85,493,227,447,369,86
31-May-20,22,17119,A,14903,17645,15429,15050,1302,6527,7920,13080,0,26,21,228,449,369,86,493,225,447,369,86
31-May-20,23,16947,A,15171,17471,15699,14825,1318,6527,8490,13080,0,24,28,181,309,321,98,211,177,303,319,100
31-May-20,24,16938,A,15254,17466,15790,14801,1333,6527,8350,13080,0,28,36,189,297,385,112,200,196,286,388,111
31-May-20,25,17122,A,15382,17649,16032,15054,1346,6527,8490,13080,0,27,30,1200,3,395,103,295,1216,-1,395,102
31-May-20,26,17124,A,15173,17747,15822,15220,1359,6527,8550,13080,0,123,132,1206,0,381,116,299,1153,-1,377,116
31-May-20,27,16666,A,14326,17193,14861,14817,1357,6527,8760,13080,0,27,31,142,417,250,99,487,126,435,243,97
31-May-20,28,16429,A,14086,16954,14618,14687,1355,6527,8700,13080,0,25,30,106,474,99,9,494,112,473,93,10
31-May-20,29,16196,A,13837,16741,14372,14536,1341,6527,8580,13080,0,28,36,600,553,-17,0,576,603,555,-16,0
31-May-20,30,16005,A,13608,16629,14146,14305,1326,6527,8260,13080,0,28,37,624,557,-61,-35,579,614,555,-59,-38
31-May-20,31,16362,A,14024,16888,14558,14577,1318,6527,7720,13080,0,26,32,715,497,82,49,549,706,495,90,55
31-May-20,32,16909,A,14485,17436,15011,15079,1309,6527,6970,13080,0,27,30,731,496,240,191,547,732,497,246,195
31-May-20,33,18075,A,15336,18814,15914,16196,1318,6527,6220,13080,0,239,243,1465,745,319,341,749,1458,752,319,345
31-May-20,34,19524,A,16756,20048,17360,17533,1327,6527,5570,13080,0,24,24,1507,756,322,479,757,1484,756,322,479
31-May-20,35,20653,A,17938,21232,18538,18510,1322,6527,4680,13080,0,79,74,1602,803,322,504,802,1580,807,322,500
31-May-20,36,21858,A,19033,22375,19629,19567,1317,6527,3830,13080,0,17,12,1605,804,322,504,804,1581,807,322,500
31-May-20,37,22620,A,19790,23130,20378,20390,1285,6527,2980,13080,0,10,3,1605,805,322,504,804,1580,807,322,500
31-May-20,38,23123,A,20312,23629,20887,20979,1253,6527,2190,13080,0,6,5,1606,806,322,504,805,1581,807,322,500
31-May-20,39,23344,A,20612,23853,21157,21258,1217,6527,1520,13080,0,9,6,1606,805,322,453,804,1581,807,322,448
31-May-20,40,23489,A,20679,24001,21195,21411,1181,6527,940,13080,0,12,13,1606,805,322,451,805,1581,806,322,447
31-May-20,41,23702,A,20784,24212,21337,21537,1183,6527,453,13080,0,10,13,1511,760,322,371,757,1484,758,322,368
