Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"06/01/2016 19:45:32","31/12/2015","Demand, Actual DM, LDZ(SC), D+6","17557587.0000","06/01/2016 19:50:09","L"
"06/01/2016 19:45:32","31/12/2015","Demand, Actual NDM, LDZ(SC), D+6","172728954.0000","06/01/2016 19:50:09","L"
"05/01/2016 19:47:31","30/12/2015","Demand, Actual DM, LDZ(SC), D+6","17106314.0000","05/01/2016 19:56:14","L"
"05/01/2016 19:47:31","30/12/2015","Demand, Actual NDM, LDZ(SC), D+6","142870315.0000","05/01/2016 19:56:14","L"
"04/01/2016 19:47:56","29/12/2015","Demand, Actual DM, LDZ(SC), D+6","18388778.0000","04/01/2016 19:56:12","L"
"04/01/2016 19:47:56","29/12/2015","Demand, Actual NDM, LDZ(SC), D+6","141836668.0000","04/01/2016 19:56:12","L"
"03/01/2016 19:39:46","28/12/2015","Demand, Actual DM, LDZ(SC), D+6","17261499.0000","03/01/2016 19:46:09","L"
"03/01/2016 19:39:46","28/12/2015","Demand, Actual NDM, LDZ(SC), D+6","143078342.0000","03/01/2016 19:46:09","L"
"02/01/2016 19:43:10","27/12/2015","Demand, Actual DM, LDZ(SC), D+6","16146280.0000","02/01/2016 19:50:11","L"
"02/01/2016 19:43:10","27/12/2015","Demand, Actual NDM, LDZ(SC), D+6","154777461.0000","02/01/2016 19:50:11","L"
"01/01/2016 19:42:37","26/12/2015","Demand, Actual DM, LDZ(SC), D+6","17313844.0000","01/01/2016 19:50:09","L"
"01/01/2016 19:42:37","26/12/2015","Demand, Actual NDM, LDZ(SC), D+6","161476288.0000","01/01/2016 19:50:09","L"
"31/12/2015 19:45:06","25/12/2015","Demand, Actual DM, LDZ(SC), D+6","17211094.0000","31/12/2015 19:50:11","L"
"31/12/2015 19:45:06","25/12/2015","Demand, Actual NDM, LDZ(SC), D+6","162779956.0000","31/12/2015 19:50:11","L"
"31/12/2015 00:00:00","31/12/2015","NTS Energy Offtaken, Moffat, Interconnector","147155558.0000","02/01/2016 08:54:10","L"
"31/12/2015 00:00:00","31/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","17687785.0000","01/01/2016 12:02:24","L"
"31/12/2015 00:00:00","31/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","1234445.0000","01/01/2016 12:02:24","L"
"31/12/2015 00:00:00","31/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","01/01/2016 12:02:24","L"
"30/12/2015 19:41:48","24/12/2015","Demand, Actual DM, LDZ(SC), D+6","16865477.0000","30/12/2015 19:46:11","L"
"30/12/2015 19:41:48","24/12/2015","Demand, Actual NDM, LDZ(SC), D+6","165481518.0000","30/12/2015 19:46:11","L"
"30/12/2015 00:00:00","30/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","17821113.0000","31/12/2015 12:04:27","L"
"30/12/2015 00:00:00","30/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","3432223.0000","31/12/2015 12:04:27","L"
"30/12/2015 00:00:00","30/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","31/12/2015 12:04:27","L"
"30/12/2015 00:00:00","30/12/2015","NTS Energy Offtaken, Moffat, Interconnector","160874859.0000","31/12/2015 09:52:09","L"
"29/12/2015 19:45:26","23/12/2015","Demand, Actual DM, LDZ(SC), D+6","18689931.0000","29/12/2015 19:50:12","L"
"29/12/2015 19:45:26","23/12/2015","Demand, Actual NDM, LDZ(SC), D+6","168239964.0000","29/12/2015 19:50:12","L"
"29/12/2015 00:00:00","29/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","17446662.0000","30/12/2015 12:02:24","L"
"29/12/2015 00:00:00","29/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","398890.0000","30/12/2015 12:02:24","L"
"29/12/2015 00:00:00","29/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","30/12/2015 12:02:24","L"
"29/12/2015 00:00:00","29/12/2015","NTS Energy Offtaken, Moffat, Interconnector","135199653.0000","30/12/2015 10:00:24","L"
"28/12/2015 19:40:28","22/12/2015","Demand, Actual DM, LDZ(SC), D+6","19416711.0000","28/12/2015 19:46:09","L"
"28/12/2015 19:40:28","22/12/2015","Demand, Actual NDM, LDZ(SC), D+6","149406230.0000","28/12/2015 19:46:09","L"
"28/12/2015 00:00:00","28/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","29/12/2015 12:04:24","L"
"28/12/2015 00:00:00","28/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","17962223.0000","29/12/2015 12:02:23","L"
"28/12/2015 00:00:00","28/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","1111.0000","29/12/2015 12:02:23","L"
"28/12/2015 00:00:00","28/12/2015","NTS Energy Offtaken, Moffat, Interconnector","150885292.0000","29/12/2015 09:40:10","L"
"27/12/2015 19:40:00","21/12/2015","Demand, Actual DM, LDZ(SC), D+6","18955677.0000","27/12/2015 19:46:09","L"
"27/12/2015 19:40:00","21/12/2015","Demand, Actual NDM, LDZ(SC), D+6","156800582.0000","27/12/2015 19:46:09","L"
"27/12/2015 00:00:00","27/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","19105564.0000","28/12/2015 12:02:24","L"
"27/12/2015 00:00:00","27/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","4532221.0000","28/12/2015 12:02:24","L"
"27/12/2015 00:00:00","27/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","28/12/2015 12:02:24","L"
"27/12/2015 00:00:00","27/12/2015","NTS Energy Offtaken, Moffat, Interconnector","145511068.0000","28/12/2015 10:14:15","L"
"26/12/2015 19:43:45","20/12/2015","Demand, Actual DM, LDZ(SC), D+6","20655450.0000","26/12/2015 19:50:11","L"
"26/12/2015 19:43:45","20/12/2015","Demand, Actual NDM, LDZ(SC), D+6","129961399.0000","26/12/2015 19:50:11","L"
"26/12/2015 00:00:00","26/12/2015","NTS Energy Offtaken, Moffat, Interconnector","163078342.0000","19/01/2016 12:04:28","L"
"26/12/2015 00:00:00","26/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","19592217.0000","27/12/2015 12:02:19","L"
"26/12/2015 00:00:00","26/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","3592224.0000","27/12/2015 12:02:19","L"
"26/12/2015 00:00:00","26/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","27/12/2015 12:02:19","L"
"25/12/2015 19:43:38","19/12/2015","Demand, Actual DM, LDZ(SC), D+6","21352864.0000","25/12/2015 19:50:11","L"
"25/12/2015 19:43:38","19/12/2015","Demand, Actual NDM, LDZ(SC), D+6","104764509.0000","25/12/2015 19:50:11","L"
"25/12/2015 00:00:00","25/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","19516669.0000","26/12/2015 12:02:21","L"
"25/12/2015 00:00:00","25/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","3735555.0000","26/12/2015 12:02:21","L"
"25/12/2015 00:00:00","25/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","26/12/2015 12:02:21","L"
"25/12/2015 00:00:00","25/12/2015","NTS Energy Offtaken, Moffat, Interconnector","151921658.0000","26/12/2015 11:00:16",""
"24/12/2015 19:42:53","18/12/2015","Demand, Actual DM, LDZ(SC), D+6","21672964.0000","24/12/2015 19:50:10","L"
"24/12/2015 19:42:53","18/12/2015","Demand, Actual NDM, LDZ(SC), D+6","125740727.0000","24/12/2015 19:50:10","L"
"24/12/2015 00:00:00","24/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","19840003.0000","25/12/2015 12:04:22","L"
"24/12/2015 00:00:00","24/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","1395556.0000","25/12/2015 12:04:22","L"
"24/12/2015 00:00:00","24/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","25/12/2015 12:04:22","L"
"24/12/2015 00:00:00","24/12/2015","NTS Energy Offtaken, Moffat, Interconnector","155144314.0000","25/12/2015 09:15:44",""
"23/12/2015 19:42:12","17/12/2015","Demand, Actual DM, LDZ(SC), D+6","22791038.0000","23/12/2015 19:46:07","L"
"23/12/2015 19:42:12","17/12/2015","Demand, Actual NDM, LDZ(SC), D+6","124841355.0000","23/12/2015 19:46:07","L"
"23/12/2015 00:00:00","23/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","19235560.0000","24/12/2015 12:04:28","L"
"23/12/2015 00:00:00","23/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","2914446.0000","24/12/2015 12:04:28","L"
"23/12/2015 00:00:00","23/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","24/12/2015 12:04:28","L"
"23/12/2015 00:00:00","23/12/2015","NTS Energy Offtaken, Moffat, Interconnector","161299913.0000","24/12/2015 10:20:50",""
"22/12/2015 19:47:59","16/12/2015","Demand, Actual DM, LDZ(SC), D+6","20951073.0000","22/12/2015 19:56:10","L"
"22/12/2015 19:47:59","16/12/2015","Demand, Actual NDM, LDZ(SC), D+6","140514938.0000","22/12/2015 19:56:10","L"
"22/12/2015 00:00:00","22/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","16243329.0000","23/12/2015 12:02:21","L"
"22/12/2015 00:00:00","22/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","1948886.0000","23/12/2015 12:02:21","L"
"22/12/2015 00:00:00","22/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","23/12/2015 12:02:21","L"
"22/12/2015 00:00:00","22/12/2015","NTS Energy Offtaken, Moffat, Interconnector","161299913.0000","23/12/2015 10:27:36",""
"21/12/2015 19:43:01","15/12/2015","Demand, Actual DM, LDZ(SC), D+6","22158778.0000","21/12/2015 19:50:07","L"
"21/12/2015 19:43:01","15/12/2015","Demand, Actual NDM, LDZ(SC), D+6","171991490.0000","21/12/2015 19:50:07","L"
"21/12/2015 00:00:00","21/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15627780.0000","22/12/2015 12:02:19","L"
"21/12/2015 00:00:00","21/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","378888.0000","22/12/2015 12:02:19","L"
"21/12/2015 00:00:00","21/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","9927707.0000","22/12/2015 12:02:19","L"
"21/12/2015 00:00:00","21/12/2015","NTS Energy Offtaken, Moffat, Interconnector","162144097.0000","22/12/2015 09:53:36",""
"20/12/2015 19:39:54","14/12/2015","Demand, Actual DM, LDZ(SC), D+6","24825135.0000","20/12/2015 19:46:08","L"
"20/12/2015 19:39:54","14/12/2015","Demand, Actual NDM, LDZ(SC), D+6","194577018.0000","20/12/2015 19:46:08","L"
"20/12/2015 00:00:00","20/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","16910002.0000","21/12/2015 12:02:23","L"
"20/12/2015 00:00:00","20/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","230001.0000","21/12/2015 12:02:23","L"
"20/12/2015 00:00:00","20/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","1055501.0000","21/12/2015 12:02:23","L"
"20/12/2015 00:00:00","20/12/2015","NTS Energy Offtaken, Moffat, Interconnector","145345052.0000","21/12/2015 10:53:54",""
"19/12/2015 19:43:45","13/12/2015","Demand, Actual DM, LDZ(SC), D+6","24698758.0000","19/12/2015 19:50:08","L"
"19/12/2015 19:43:45","13/12/2015","Demand, Actual NDM, LDZ(SC), D+6","207647540.0000","19/12/2015 19:50:08","L"
"19/12/2015 00:00:00","19/12/2015","NTS Energy Offtaken, Moffat, Interconnector","135810547.0000","20/12/2015 12:22:07","L"
"19/12/2015 00:00:00","19/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","16044443.0000","20/12/2015 12:02:17","L"
"19/12/2015 00:00:00","19/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","984444.0000","20/12/2015 12:02:17","L"
"19/12/2015 00:00:00","19/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","20/12/2015 12:02:17","L"
"18/12/2015 19:48:16","12/12/2015","Demand, Actual DM, LDZ(SC), D+6","25184002.0000","18/12/2015 19:56:09","L"
"18/12/2015 19:48:16","12/12/2015","Demand, Actual NDM, LDZ(SC), D+6","184891218.0000","18/12/2015 19:56:09","L"
"18/12/2015 00:00:00","18/12/2015","NTS Energy Offtaken, Moffat, Interconnector","139734158.0000","20/12/2015 11:50:09","L"
"18/12/2015 00:00:00","18/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","14328889.0000","19/12/2015 12:02:13","L"
"18/12/2015 00:00:00","18/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","4367778.0000","19/12/2015 12:02:13","L"
"18/12/2015 00:00:00","18/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","11144477.0000","19/12/2015 12:02:13","L"
"17/12/2015 19:43:42","11/12/2015","Demand, Actual DM, LDZ(SC), D+6","25305624.0000","17/12/2015 19:50:08","L"
"17/12/2015 19:43:42","11/12/2015","Demand, Actual NDM, LDZ(SC), D+6","189041809.0000","17/12/2015 19:50:08","L"
"17/12/2015 00:00:00","17/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","17986668.0000","18/12/2015 12:04:20","L"
"17/12/2015 00:00:00","17/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","443334.0000","18/12/2015 12:04:20","L"
"17/12/2015 00:00:00","17/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","9450005.0000","18/12/2015 12:04:20","L"
"17/12/2015 00:00:00","17/12/2015","NTS Energy Offtaken, Moffat, Interconnector","135199653.0000","18/12/2015 11:30:09","L"
"16/12/2015 19:42:32","10/12/2015","Demand, Actual DM, LDZ(SC), D+6","27755477.0000","16/12/2015 19:50:12","L"
"16/12/2015 19:42:32","10/12/2015","Demand, Actual NDM, LDZ(SC), D+6","177828734.0000","16/12/2015 19:50:12","L"
"16/12/2015 00:00:00","16/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","19252177.0000","17/12/2015 12:02:36","L"
"16/12/2015 00:00:00","16/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","687779.0000","17/12/2015 12:02:36","L"
"16/12/2015 00:00:00","16/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","14677870.0000","17/12/2015 12:02:36","L"
"16/12/2015 00:00:00","16/12/2015","NTS Energy Offtaken, Moffat, Interconnector","161732856.0000","17/12/2015 11:16:11","L"
"15/12/2015 19:45:09","09/12/2015","Demand, Actual DM, LDZ(SC), D+6","25754262.0000","15/12/2015 19:50:12","L"
"15/12/2015 19:45:09","09/12/2015","Demand, Actual NDM, LDZ(SC), D+6","163116218.0000","15/12/2015 19:50:12","L"
"15/12/2015 00:00:00","15/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","21921115.0000","16/12/2015 12:02:27","L"
"15/12/2015 00:00:00","15/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","4756667.0000","16/12/2015 12:02:27","L"
"15/12/2015 00:00:00","15/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","19694417.0000","16/12/2015 12:02:27","L"
"15/12/2015 00:00:00","15/12/2015","NTS Energy Offtaken, Moffat, Interconnector","161878255.0000","16/12/2015 11:52:09","L"
"14/12/2015 19:43:21","08/12/2015","Demand, Actual DM, LDZ(SC), D+6","25762813.0000","14/12/2015 19:50:11","L"
"14/12/2015 19:43:21","08/12/2015","Demand, Actual NDM, LDZ(SC), D+6","148031756.0000","14/12/2015 19:50:11","L"
"14/12/2015 00:00:00","14/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","20688883.0000","15/12/2015 12:02:25","L"
"14/12/2015 00:00:00","14/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","6303334.0000","15/12/2015 12:02:25","L"
"14/12/2015 00:00:00","14/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","14205458.0000","15/12/2015 12:02:25","L"
"14/12/2015 00:00:00","14/12/2015","NTS Energy Offtaken, Moffat, Interconnector","174611003.0000","15/12/2015 11:16:12","L"
"13/12/2015 19:40:17","07/12/2015","Demand, Actual DM, LDZ(SC), D+6","24355637.0000","13/12/2015 19:46:09","L"
"13/12/2015 19:40:17","07/12/2015","Demand, Actual NDM, LDZ(SC), D+6","155314335.0000","13/12/2015 19:46:09","L"
"13/12/2015 00:00:00","13/12/2015","NTS Energy Offtaken, Moffat, Interconnector","161455621.0000","14/12/2015 12:20:19","L"
"13/12/2015 00:00:00","13/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","3996666.0000","14/12/2015 12:04:36","L"
"13/12/2015 00:00:00","13/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","14/12/2015 12:04:36","L"
"13/12/2015 00:00:00","13/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","19782240.0000","14/12/2015 12:02:27","L"
"12/12/2015 19:43:04","06/12/2015","Demand, Actual DM, LDZ(SC), D+6","23938318.0000","12/12/2015 19:50:10","L"
"12/12/2015 19:43:04","06/12/2015","Demand, Actual NDM, LDZ(SC), D+6","150791108.0000","12/12/2015 19:50:10","L"
"12/12/2015 00:00:00","12/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","19727614.0000","16/12/2015 12:02:27","A"
"12/12/2015 00:00:00","12/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","2302223.0000","13/12/2015 12:02:22","L"
"12/12/2015 00:00:00","12/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","13/12/2015 12:02:22","L"
"12/12/2015 00:00:00","12/12/2015","NTS Energy Offtaken, Moffat, Interconnector","189866536.0000","13/12/2015 11:06:23","L"
"11/12/2015 19:48:07","05/12/2015","Demand, Actual DM, LDZ(SC), D+6","23205497.0000","11/12/2015 19:56:16","L"
"11/12/2015 19:48:07","05/12/2015","Demand, Actual NDM, LDZ(SC), D+6","141527713.0000","11/12/2015 19:56:16","L"
"11/12/2015 00:00:00","11/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","19219258.0000","16/12/2015 12:02:27","A"
"11/12/2015 00:00:00","11/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","4333333.0000","12/12/2015 12:02:24","L"
"11/12/2015 00:00:00","11/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","12/12/2015 12:02:24","L"
"11/12/2015 00:00:00","11/12/2015","NTS Energy Offtaken, Moffat, Interconnector","200755751.0000","12/12/2015 11:30:15","L"
"10/12/2015 19:42:39","04/12/2015","Demand, Actual DM, LDZ(SC), D+6","24037501.0000","10/12/2015 19:50:10","L"
"10/12/2015 19:42:39","04/12/2015","Demand, Actual NDM, LDZ(SC), D+6","171886780.0000","10/12/2015 19:50:10","L"
"10/12/2015 00:00:00","10/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","10238987.0000","11/12/2015 12:04:22","L"
"10/12/2015 00:00:00","10/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","19360012.0000","11/12/2015 12:02:30","L"
"10/12/2015 00:00:00","10/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","2490000.0000","11/12/2015 12:02:30","L"
"10/12/2015 00:00:00","10/12/2015","NTS Energy Offtaken, Moffat, Interconnector","184222005.0000","11/12/2015 11:46:09","L"
"09/12/2015 19:41:12","03/12/2015","Demand, Actual DM, LDZ(SC), D+6","25077124.0000","09/12/2015 19:46:08","L"
"09/12/2015 19:41:12","03/12/2015","Demand, Actual NDM, LDZ(SC), D+6","177682115.0000","09/12/2015 19:46:08","L"
"09/12/2015 00:00:00","09/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","19045546.0000","10/12/2015 14:04:27","L"
"09/12/2015 00:00:00","09/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","2591111.0000","10/12/2015 14:04:27","L"
"09/12/2015 00:00:00","09/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","11000027.0000","10/12/2015 14:04:27","L"
"09/12/2015 00:00:00","09/12/2015","NTS Energy Offtaken, Moffat, Interconnector","166644423.0000","10/12/2015 12:54:11","L"
"08/12/2015 19:46:38","02/12/2015","Demand, Actual DM, LDZ(SC), D+6","24708067.0000","08/12/2015 19:50:08","L"
"08/12/2015 19:46:38","02/12/2015","Demand, Actual NDM, LDZ(SC), D+6","156493680.0000","08/12/2015 19:50:08","L"
"08/12/2015 00:00:00","08/12/2015","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","19422201.0000","09/12/2015 12:02:29","L"
"08/12/2015 00:00:00","08/12/2015","NTS Energy Offtaken, Gowkhall, NTS Power Station","2400000.0000","09/12/2015 12:02:29","L"
"08/12/2015 00:00:00","08/12/2015","NTS Energy Offtaken, Peterhead, NTS Power Station","15422092.0000","09/12/2015 12:02:29","L"
"08/12/2015 00:00:00","08/12/2015","NTS Energy Offtaken, Moffat, Interconnector","165666775.0000","09/12/2015 11:32:10","L"
"07/12/2015 19:43:38","01/12/2015","Demand, Actual DM, LDZ(SC), D+6","25138456.0000","07/12/2015 19:50:10","L"
"07/12/2015 19:43:38","01/12/2015","Demand, Actual NDM, LDZ(SC), D+6","182276232.0000","07/12/2015 19:50:10","L"
