Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"06/04/2020 20:51:13","05/04/2020","Demand, Actual DM, LDZ(SC), D+1","17571918.0000","06/04/2020 20:54:13","L"
"06/04/2020 20:51:13","05/04/2020","Demand, Actual NDM, LDZ(SC), D+1","95729156.0000","06/04/2020 20:54:13","L"
"06/04/2020 06:16:09","05/04/2020","NTS Energy Offtaken, Moffat, Interconnector","95688889.0000","06/04/2020 11:30:00",""
"05/04/2020 20:51:47","04/04/2020","Demand, Actual DM, LDZ(SC), D+1","18718564.0000","05/04/2020 20:56:13","L"
"05/04/2020 20:51:47","04/04/2020","Demand, Actual NDM, LDZ(SC), D+1","122089169.0000","05/04/2020 20:56:13","L"
"05/04/2020 06:16:17","04/04/2020","NTS Energy Offtaken, Moffat, Interconnector","107933333.0000","05/04/2020 11:30:00",""
"05/04/2020 01:00:00","05/04/2020","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","21957778.0000","06/04/2020 12:02:15","L"
"05/04/2020 01:00:00","05/04/2020","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","06/04/2020 12:02:15","L"
"04/04/2020 21:01:46","03/04/2020","Demand, Actual DM, LDZ(SC), D+1","18694769.0000","04/04/2020 21:06:13","L"
"04/04/2020 21:01:46","03/04/2020","Demand, Actual NDM, LDZ(SC), D+1","138579701.0000","04/04/2020 21:06:13","L"
"04/04/2020 06:16:07","03/04/2020","NTS Energy Offtaken, Moffat, Interconnector","148111111.0000","04/04/2020 11:30:00",""
"04/04/2020 01:00:00","04/04/2020","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","23140000.0000","05/04/2020 12:02:16","L"
"04/04/2020 01:00:00","04/04/2020","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","05/04/2020 12:02:16","L"
"03/04/2020 20:56:09","02/04/2020","Demand, Actual DM, LDZ(SC), D+1","18739425.0000","03/04/2020 21:00:17","L"
"03/04/2020 20:56:09","02/04/2020","Demand, Actual NDM, LDZ(SC), D+1","146621173.0000","03/04/2020 21:00:17","L"
"03/04/2020 06:16:16","02/04/2020","NTS Energy Offtaken, Moffat, Interconnector","138933333.0000","03/04/2020 11:30:00",""
"03/04/2020 01:00:00","03/04/2020","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","24342222.0000","04/04/2020 12:02:15","L"
"03/04/2020 01:00:00","03/04/2020","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","04/04/2020 12:02:15","L"
"02/04/2020 20:58:37","01/04/2020","Demand, Actual DM, LDZ(SC), D+1","19651689.0000","02/04/2020 21:02:13","L"
"02/04/2020 20:58:37","01/04/2020","Demand, Actual NDM, LDZ(SC), D+1","138403020.0000","02/04/2020 21:02:13","L"
"02/04/2020 06:16:09","01/04/2020","NTS Energy Offtaken, Moffat, Interconnector","162688889.0000","02/04/2020 11:30:00",""
"02/04/2020 01:00:00","02/04/2020","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","24306667.0000","03/04/2020 12:02:18","L"
"02/04/2020 01:00:00","02/04/2020","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","03/04/2020 12:02:18","L"
