Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"06/01/2015 20:41:23","31/12/2014","Demand, Actual DM, LDZ(SC), D+6","16088067.0000","06/01/2015 20:46:12","L"
"06/01/2015 20:41:23","31/12/2014","Demand, Actual NDM, LDZ(SC), D+6","169144529.0000","06/01/2015 20:46:12","L"
"05/01/2015 20:42:53","30/12/2014","Demand, Actual DM, LDZ(SC), D+6","19505022.0000","05/01/2015 20:46:12","L"
"05/01/2015 20:42:53","30/12/2014","Demand, Actual NDM, LDZ(SC), D+6","185777207.0000","05/01/2015 20:46:12","L"
"04/01/2015 20:39:26","29/12/2014","Demand, Actual DM, LDZ(SC), D+6","18277602.0000","04/01/2015 20:46:12","L"
"04/01/2015 20:39:26","29/12/2014","Demand, Actual NDM, LDZ(SC), D+6","219288534.0000","04/01/2015 20:46:12","L"
"03/01/2015 20:39:56","28/12/2014","Demand, Actual DM, LDZ(SC), D+6","17927582.0000","03/01/2015 20:46:13","L"
"03/01/2015 20:39:56","28/12/2014","Demand, Actual NDM, LDZ(SC), D+6","209843796.0000","03/01/2015 20:46:13","L"
"02/01/2015 20:49:40","27/12/2014","Demand, Actual DM, LDZ(SC), D+6","17178507.0000","02/01/2015 20:56:23","L"
"02/01/2015 20:49:40","27/12/2014","Demand, Actual NDM, LDZ(SC), D+6","195270517.0000","02/01/2015 20:56:23","L"
"01/01/2015 20:37:39","26/12/2014","Demand, Actual DM, LDZ(SC), D+6","16235874.0000","01/01/2015 21:44:21","L"
"01/01/2015 20:37:39","26/12/2014","Demand, Actual NDM, LDZ(SC), D+6","189170199.0000","01/01/2015 21:44:21","L"
"31/12/2014 20:39:49","25/12/2014","Demand, Actual DM, LDZ(SC), D+6","15079043.0000","31/12/2014 20:46:12","L"
"31/12/2014 20:39:49","25/12/2014","Demand, Actual NDM, LDZ(SC), D+6","173399554.0000","31/12/2014 20:46:12","L"
"31/12/2014 00:00:00","31/12/2014","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","16535839.0000","02/01/2015 14:02:15","A"
"31/12/2014 00:00:00","31/12/2014","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","01/01/2015 12:08:22","L"
"31/12/2014 00:00:00","31/12/2014","NTS Energy Offtaken, Moffat, Interconnector","139777781.0000","01/01/2015 12:06:16","L"
"31/12/2014 00:00:00","31/12/2014","NTS Energy Offtaken, Gowkhall, NTS Power Station","674443.0000","01/01/2015 12:04:26","L"
"30/12/2014 20:43:34","24/12/2014","Demand, Actual DM, LDZ(SC), D+6","16138847.0000","30/12/2014 20:52:10","L"
"30/12/2014 20:43:34","24/12/2014","Demand, Actual NDM, LDZ(SC), D+6","177319598.0000","30/12/2014 20:52:10","L"
"30/12/2014 00:00:00","30/12/2014","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15585247.0000","02/01/2015 12:02:15","A"
"30/12/2014 00:00:00","30/12/2014","NTS Energy Offtaken, Moffat, Interconnector","159155556.0000","31/12/2014 12:10:11","L"
"30/12/2014 00:00:00","30/12/2014","NTS Energy Offtaken, Peterhead, NTS Power Station","9333360.0000","31/12/2014 12:10:11","L"
"30/12/2014 00:00:00","30/12/2014","NTS Energy Offtaken, Gowkhall, NTS Power Station","1737781.0000","31/12/2014 12:04:11","L"
"29/12/2014 20:46:10","23/12/2014","Demand, Actual DM, LDZ(SC), D+6","19901458.0000","29/12/2014 20:52:11","L"
"29/12/2014 20:46:10","23/12/2014","Demand, Actual NDM, LDZ(SC), D+6","159870259.0000","29/12/2014 20:52:11","L"
"29/12/2014 00:00:00","29/12/2014","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15719114.0000","30/12/2014 14:02:09","A"
"29/12/2014 00:00:00","29/12/2014","NTS Energy Offtaken, Moffat, Interconnector","178144531.0000","30/12/2014 12:10:12","L"
"29/12/2014 00:00:00","29/12/2014","NTS Energy Offtaken, Peterhead, NTS Power Station","2000054.0000","30/12/2014 12:10:12","L"
"29/12/2014 00:00:00","29/12/2014","NTS Energy Offtaken, Gowkhall, NTS Power Station","325555.0000","30/12/2014 12:06:20","L"
"28/12/2014 20:41:35","22/12/2014","Demand, Actual DM, LDZ(SC), D+6","21375560.0000","28/12/2014 20:46:13","L"
"28/12/2014 20:41:35","22/12/2014","Demand, Actual NDM, LDZ(SC), D+6","155144254.0000","28/12/2014 20:46:13","L"
"28/12/2014 00:00:00","28/12/2014","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15631811.0000","29/12/2014 14:02:11","A"
"28/12/2014 00:00:00","28/12/2014","NTS Energy Offtaken, Moffat, Interconnector","183999566.0000","29/12/2014 12:08:14","L"
"28/12/2014 00:00:00","28/12/2014","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","29/12/2014 12:08:14","L"
"28/12/2014 00:00:00","28/12/2014","NTS Energy Offtaken, Gowkhall, NTS Power Station","6667.0000","29/12/2014 12:04:15","L"
"27/12/2014 20:44:46","21/12/2014","Demand, Actual DM, LDZ(SC), D+6","21731987.0000","27/12/2014 20:52:12","L"
"27/12/2014 20:44:46","21/12/2014","Demand, Actual NDM, LDZ(SC), D+6","151354060.0000","27/12/2014 20:52:12","L"
"27/12/2014 00:00:00","27/12/2014","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15875014.0000","29/12/2014 14:02:11","A"
"27/12/2014 00:00:00","27/12/2014","NTS Energy Offtaken, Moffat, Interconnector","154866536.0000","28/12/2014 12:06:22","L"
"27/12/2014 00:00:00","27/12/2014","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","28/12/2014 12:06:22","L"
"27/12/2014 00:00:00","27/12/2014","NTS Energy Offtaken, Gowkhall, NTS Power Station","601112.0000","28/12/2014 12:04:13","L"
"26/12/2014 20:39:09","20/12/2014","Demand, Actual DM, LDZ(SC), D+6","22365065.0000","26/12/2014 20:46:13","L"
"26/12/2014 20:39:09","20/12/2014","Demand, Actual NDM, LDZ(SC), D+6","171858507.0000","26/12/2014 20:46:13","L"
"26/12/2014 00:00:00","26/12/2014","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","15857819.0000","29/12/2014 14:02:11","A"
"26/12/2014 00:00:00","26/12/2014","NTS Energy Offtaken, Moffat, Interconnector","154111328.0000","27/12/2014 12:06:31","L"
"26/12/2014 00:00:00","26/12/2014","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","27/12/2014 12:06:31","L"
"26/12/2014 00:00:00","26/12/2014","NTS Energy Offtaken, Gowkhall, NTS Power Station","624445.0000","27/12/2014 12:02:11","L"
"25/12/2014 20:39:58","19/12/2014","Demand, Actual DM, LDZ(SC), D+6","23029268.0000","25/12/2014 20:46:14","L"
"25/12/2014 20:39:58","19/12/2014","Demand, Actual NDM, LDZ(SC), D+6","187463151.0000","25/12/2014 20:46:14","L"
"25/12/2014 00:00:00","25/12/2014","NTS Energy Offtaken, Moffat, Interconnector","150856120.0000","26/12/2014 12:06:16","L"
"25/12/2014 00:00:00","25/12/2014","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","26/12/2014 12:06:16","L"
"25/12/2014 00:00:00","25/12/2014","NTS Energy Offtaken, Gowkhall, NTS Power Station","1151110.0000","26/12/2014 12:04:20","L"
"25/12/2014 00:00:00","25/12/2014","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","16658868.0000","26/12/2014 12:02:13","L"
"24/12/2014 20:42:28","18/12/2014","Demand, Actual DM, LDZ(SC), D+6","24991909.0000","24/12/2014 20:46:12","L"
"24/12/2014 20:42:28","18/12/2014","Demand, Actual NDM, LDZ(SC), D+6","160008313.0000","24/12/2014 20:46:12","L"
"24/12/2014 00:00:00","24/12/2014","NTS Energy Offtaken, Moffat, Interconnector","146378038.0000","25/12/2014 12:08:21","L"
"24/12/2014 00:00:00","24/12/2014","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","25/12/2014 12:08:21","L"
"24/12/2014 00:00:00","24/12/2014","NTS Energy Offtaken, Gowkhall, NTS Power Station","3898888.0000","25/12/2014 12:04:23","L"
"24/12/2014 00:00:00","24/12/2014","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","16162245.0000","25/12/2014 12:02:14","L"
