Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"06/01/2017 20:10:37","31/12/2016","Demand, Actual DM, LDZ(SC), D+6","15432435.0000","06/01/2017 20:16:06","L"
"06/01/2017 20:10:37","31/12/2016","Demand, Actual NDM, LDZ(SC), D+6","135564218.0000","06/01/2017 20:16:06","L"
"05/01/2017 20:03:39","30/12/2016","Demand, Actual DM, LDZ(SC), D+6","16804455.0000","05/01/2017 20:46:06","L"
"05/01/2017 20:03:39","30/12/2016","Demand, Actual NDM, LDZ(SC), D+6","136087283.0000","05/01/2017 20:46:06","L"
"04/01/2017 20:14:03","29/12/2016","Demand, Actual DM, LDZ(SC), D+6","16430124.0000","04/01/2017 20:20:09","L"
"04/01/2017 20:14:03","29/12/2016","Demand, Actual NDM, LDZ(SC), D+6","157369626.0000","04/01/2017 20:20:09","L"
"03/01/2017 20:14:25","28/12/2016","Demand, Actual DM, LDZ(SC), D+6","16776847.0000","03/01/2017 20:20:08","L"
"03/01/2017 20:14:25","28/12/2016","Demand, Actual NDM, LDZ(SC), D+6","167110925.0000","03/01/2017 20:20:08","L"
"02/01/2017 20:02:04","27/12/2016","Demand, Actual DM, LDZ(SC), D+6","17170948.0000","02/01/2017 20:06:07","L"
"02/01/2017 20:02:04","27/12/2016","Demand, Actual NDM, LDZ(SC), D+6","170666225.0000","02/01/2017 20:06:07","L"
"01/01/2017 19:55:58","26/12/2016","Demand, Actual DM, LDZ(SC), D+6","19015425.0000","01/01/2017 20:10:07","L"
"01/01/2017 19:55:58","26/12/2016","Demand, Actual NDM, LDZ(SC), D+6","181671565.0000","01/01/2017 20:10:07","L"
"31/12/2016 19:58:27","25/12/2016","Demand, Actual DM, LDZ(SC), D+6","17406799.0000","31/12/2016 20:06:07","L"
"31/12/2016 19:58:27","25/12/2016","Demand, Actual NDM, LDZ(SC), D+6","135361536.0000","31/12/2016 20:06:07","L"
"31/12/2016 00:00:00","31/12/2016","NTS Energy Offtaken, Moffat, Interconnector","54811111.0000","01/01/2017 17:02:08","L"
"31/12/2016 00:00:00","31/12/2016","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","17396667.0000","01/01/2017 12:02:07","L"
"31/12/2016 00:00:00","31/12/2016","NTS Energy Offtaken, Gowkhall, NTS Power Station","0.0000","01/01/2017 12:02:07","L"
"31/12/2016 00:00:00","31/12/2016","NTS Energy Offtaken, Peterhead, NTS Power Station","377778.0000","01/01/2017 12:02:07","L"
"30/12/2016 20:09:16","24/12/2016","Demand, Actual DM, LDZ(SC), D+6","19619270.0000","30/12/2016 20:38:07","L"
"30/12/2016 20:09:16","24/12/2016","Demand, Actual NDM, LDZ(SC), D+6","174623094.0000","30/12/2016 20:38:07","L"
"30/12/2016 00:00:00","30/12/2016","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","16934444.0000","31/12/2016 12:02:07","L"
"30/12/2016 00:00:00","30/12/2016","NTS Energy Offtaken, Gowkhall, NTS Power Station","0.0000","31/12/2016 12:02:07","L"
"30/12/2016 00:00:00","30/12/2016","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","31/12/2016 12:02:07","L"
"30/12/2016 00:00:00","30/12/2016","NTS Energy Offtaken, Moffat, Interconnector","62566667.0000","31/12/2016 10:28:06","L"
"29/12/2016 19:59:00","23/12/2016","Demand, Actual DM, LDZ(SC), D+6","22160405.0000","29/12/2016 20:06:07","L"
"29/12/2016 19:59:00","23/12/2016","Demand, Actual NDM, LDZ(SC), D+6","180899041.0000","29/12/2016 20:06:07","L"
"29/12/2016 00:00:00","29/12/2016","NTS Energy Offtaken, Moffat, Interconnector","92300000.0000","30/12/2016 14:14:07","L"
"29/12/2016 00:00:00","29/12/2016","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","16364444.0000","30/12/2016 12:02:07","L"
"29/12/2016 00:00:00","29/12/2016","NTS Energy Offtaken, Gowkhall, NTS Power Station","0.0000","30/12/2016 12:02:07","L"
"29/12/2016 00:00:00","29/12/2016","NTS Energy Offtaken, Peterhead, NTS Power Station","0.0000","30/12/2016 12:02:07","L"
"28/12/2016 20:08:12","22/12/2016","Demand, Actual DM, LDZ(SC), D+6","21961351.0000","28/12/2016 20:16:06","L"
